"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
14,  11625128473918, 1.89193593750000000e+04, 0.00000000000000000e+00, 10744976733552, 4.09600000000000000e+03, 1.31449853639666382e+07, 21105366309, 1.89193593750000000e+04, 0.00000000000000000e+00, 139740413320, 1.89193593750000000e+04, 0.00000000000000000e+00, 100574163455, , , , 1.89193593750000000e+04, 0.00000000000000000e+00, 19399158493, 1.89193593750000000e+04, 0.00000000000000000e+00, 10387192964, 1.89193593750000000e+04, 0.00000000000000000e+00, 9021905467, 4.09599951171875000e+03, 1.31449857969622724e+07, 135659642041
15, 102881259758035, 1.89185214843750000e+04, 0.00000000000000000e+00, 10746598773192, 4.09600000000000000e+03, 1.31448244945244733e+07, 21073359367, 1.89185195312500000e+04, 1.73205924295212110e+00, 139574852793, 1.89185195312500000e+04, 1.73205924295212110e+00, 100484962630, , , , 1.89185214843750000e+04, 0.00000000000000000e+00, 19366804950, 1.89185214843750000e+04, 0.00000000000000000e+00, 10395801267, 1.89185195312500000e+04, 1.73205924295212110e+00, 9047157430, 4.09599951171875000e+03, 1.31448249275392834e+07, 135636760415
16,  22363808349355, 1.89186875000000000e+04, 0.00000000000000000e+00, 10748564144334, 4.09600000000000000e+03, 1.31448563695552349e+07, 21075688189, 1.89186855468750000e+04, 1.73204404375303511e+00, 139581430973, 1.89186855468750000e+04, 1.73204404375303511e+00, 100449363297, , , , 1.89186855468750000e+04, 1.73204404375303511e+00, 19376704196, 1.89186855468750000e+04, 1.73204404375303511e+00, 10383392854, 1.89186855468750000e+04, 1.73204404375303511e+00, 8976798604, 4.09599951171875000e+03, 1.31448568025662452e+07, 135541674691
17, 107432400246448, 1.89185390625000000e+04, 0.00000000000000000e+00, 10745447599059, 4.09600000000000000e+03, 1.31448278695542105e+07, 21069776909, 1.89185390625000000e+04, 0.00000000000000000e+00, 139563127007, 1.89185390625000000e+04, 0.00000000000000000e+00, 100441800761, , , , 1.89185371093750000e+04, 1.73205763361253195e+00, 19362804446, 1.89185390625000000e+04, 0.00000000000000000e+00, 10378018675, 1.89185390625000000e+04, 0.00000000000000000e+00, 9053899730, 4.09599951171875000e+03, 1.31448283025686201e+07, 135528260433
18, 223413620295979, 1.89186464843750000e+04, 0.00000000000000000e+00, 10746799053160, 4.09600000000000000e+03, 1.31448484945996664e+07, 21070439280, 1.89186464843750000e+04, 0.00000000000000000e+00, 139555300752, 1.89186464843750000e+04, 0.00000000000000000e+00, 100437957210, , , , 1.89186464843750000e+04, 0.00000000000000000e+00, 19369025672, 1.89186464843750000e+04, 0.00000000000000000e+00, 10386324207, 1.89186464843750000e+04, 0.00000000000000000e+00, 9112922960, 4.09599951171875000e+03, 1.31448489276116174e+07, 135522992059
19,  38718330254922, 1.89187050781250000e+04, 0.00000000000000000e+00, 10746128721176, 4.09600000000000000e+03, 1.31448597445257399e+07, 21081533165, 1.89187050781250000e+04, 0.00000000000000000e+00, 139609778720, 1.89187050781250000e+04, 0.00000000000000000e+00, 100470377627, , , , 1.89187031250000000e+04, 1.73204243444169070e+00, 19370805134, 1.89187031250000000e+04, 1.73204243444169070e+00, 10390748721, 1.89187031250000000e+04, 1.73204243444169070e+00, 9122568479, 4.09599951171875000e+03, 1.31448601775363479e+07, 135569265578
20,  69349230660948, 1.89189785156250000e+04, 0.00000000000000000e+00, 10744965733953, 4.09600000000000000e+03, 1.31449122432593685e+07, 21075591656, 1.89189785156250000e+04, 0.00000000000000000e+00, 139574832375, 1.89189785156250000e+04, 0.00000000000000000e+00, 100452444156, , , , 1.89189785156250000e+04, 0.00000000000000000e+00, 19375485669, 1.89189785156250000e+04, 0.00000000000000000e+00, 10386961860, 1.89189765625000000e+04, 1.73201740109473823e+00, 9086242066, 4.09599951171875000e+03, 1.31449126762637179e+07, 135547608373
21,  74576340801069, 1.89181445312500000e+04, 0.00000000000000000e+00, 10745947909406, 4.09600000000000000e+03, 1.31447521173773929e+07, 21086716012, 1.89181425781250000e+04, 1.73209375506525332e+00, 139652207384, 1.89181425781250000e+04, 1.73209375506525332e+00, 100519367263, , , , 1.89181445312500000e+04, 0.00000000000000000e+00, 19384290856, 1.89181445312500000e+04, 0.00000000000000000e+00, 10390596991, 1.89181445312500000e+04, 0.00000000000000000e+00, 8955933559, 4.09599951171875000e+03, 1.31447525504008327e+07, 135548961049
22, 131770223446223, 1.89189726562500000e+04, 0.00000000000000000e+00, 10758370263363, 4.09600000000000000e+03, 1.31449111183024142e+07, 21111944109, 1.89189726562500000e+04, 0.00000000000000000e+00, 139771375859, 1.89189726562500000e+04, 0.00000000000000000e+00, 100613955867, , , , 1.89189707031250000e+04, 1.73201793751601452e+00, 19433859199, 1.89189726562500000e+04, 0.00000000000000000e+00, 10406078375, 1.89189726562500000e+04, 0.00000000000000000e+00, 8300295751, 4.09599951171875000e+03, 1.31449115513068996e+07, 135713570829
23, 148678105992986, 1.89184394531250000e+04, 0.00000000000000000e+00, 10746388967063, 4.09600000000000000e+03, 1.31448087443027701e+07, 21072152839, 1.89184394531250000e+04, 0.00000000000000000e+00, 139560710754, 1.89184394531250000e+04, 0.00000000000000000e+00, 100442888034, , , , 1.89184375000000000e+04, 1.73206675324307957e+00, 19362024794, 1.89184375000000000e+04, 1.73206675324307957e+00, 10369058279, 1.89184394531250000e+04, 0.00000000000000000e+00, 9027537342, 4.09599951171875000e+03, 1.31448091773194578e+07, 135517240559
24, 176742582567176, 1.89187148437500000e+04, 0.00000000000000000e+00, 10749771655351, 4.09600000000000000e+03, 1.31448616195066441e+07, 21085698561, 1.89187148437500000e+04, 0.00000000000000000e+00, 139590387039, 1.89187148437500000e+04, 0.00000000000000000e+00, 100472100078, , , , 1.89187148437500000e+04, 0.00000000000000000e+00, 19387692838, 1.89187148437500000e+04, 0.00000000000000000e+00, 10404593945, 1.89187148437500000e+04, 0.00000000000000000e+00, 9014665086, 4.09599951171875000e+03, 1.31448620525170285e+07, 135561262184
25, 114328562737265, 1.89185605468750000e+04, 0.00000000000000000e+00, 10746287894213, 4.09600000000000000e+03, 1.31448319945820402e+07, 21074290970, 1.89185605468750000e+04, 0.00000000000000000e+00, 139559725015, 1.89185605468750000e+04, 0.00000000000000000e+00, 100445334979, , , , 1.89185605468750000e+04, 0.00000000000000000e+00, 19366459662, 1.89185585937500000e+04, 1.73205566664598454e+00, 10383197222, 1.89185605468750000e+04, 0.00000000000000000e+00, 9015997625, 4.09599951171875000e+03, 1.31448324275959563e+07, 135534220105
26, 174652653472508, 1.89185195312500000e+04, 0.00000000000000000e+00, 10746169755026, 4.09600000000000000e+03, 1.31448241195207816e+07, 21069072321, 1.89185195312500000e+04, 0.00000000000000000e+00, 139746074041, 1.89185195312500000e+04, 0.00000000000000000e+00, 100595735675, , , , 1.89185195312500000e+04, 0.00000000000000000e+00, 19393066836, 1.89185195312500000e+04, 0.00000000000000000e+00, 10404888295, 1.89185195312500000e+04, 0.00000000000000000e+00, 8999047597, 4.09599951171875000e+03, 1.31448245525356382e+07, 135633744606
27, 209031429304191, 1.89184687500000000e+04, 0.00000000000000000e+00, 10744555263799, 4.09600000000000000e+03, 1.31448143693976291e+07, 21073629491, 1.89184687500000000e+04, 0.00000000000000000e+00, 139571241618, 1.89184687500000000e+04, 0.00000000000000000e+00, 100448744207, , , , 1.89184687500000000e+04, 0.00000000000000000e+00, 19368236177, 1.89184687500000000e+04, 0.00000000000000000e+00, 10383356399, 1.89184687500000000e+04, 0.00000000000000000e+00, 9029366999, 4.09599951171875000e+03, 1.31448148024136461e+07, 135540909292
28,  77925623070312, 1.89187656250000000e+04, 0.00000000000000000e+00, 10745549899955, 4.09600000000000000e+03, 1.31448713693761397e+07, 21111207337, 1.89187656250000000e+04, 0.00000000000000000e+00, 139584672825, 1.89187656250000000e+04, 0.00000000000000000e+00, 100448138557, , , , 1.89187675781250000e+04, 1.73203689128106109e+00, 19368213895, 1.89187656250000000e+04, 0.00000000000000000e+00, 10383506737, 1.89187656250000000e+04, 0.00000000000000000e+00, 9054478026, 4.09599951171875000e+03, 1.31448718023853637e+07, 135524461525
29,  78828782895247, 1.89189980468750000e+04, 0.00000000000000000e+00, 10745256238462, 4.09600000000000000e+03, 1.31449159931108430e+07, 21072995116, 1.89189960937500000e+04, 1.73201561302621676e+00, 139570937546, 1.89189960937500000e+04, 1.73201561302621676e+00, 100445486449, , , , 1.89189980468750000e+04, 0.00000000000000000e+00, 19366231184, 1.89189980468750000e+04, 0.00000000000000000e+00, 10386656434, 1.89189980468750000e+04, 0.00000000000000000e+00, 8948680840, 4.09599951171875000e+03, 1.31449164261147473e+07, 135546346617
30, 178392018673735, 1.89185976562500000e+04, 0.00000000000000000e+00, 10746270108513, 4.09600000000000000e+03, 1.31448391196080409e+07, 21076023072, 1.89185976562500000e+04, 0.00000000000000000e+00, 139564224453, 1.89185976562500000e+04, 0.00000000000000000e+00, 100446764973, , , , 1.89185957031250000e+04, 1.73205226916883426e+00, 19365955949, 1.89185957031250000e+04, 1.73205226916883426e+00, 10385421180, 1.89185976562500000e+04, 0.00000000000000000e+00, 9049967372, 4.09599951171875000e+03, 1.31448395526211075e+07, 135625820184
31, 228502501109146, 1.89186699218750000e+04, 0.00000000000000000e+00, 10745324894623, 4.09600000000000000e+03, 1.31448529945784584e+07, 21074791367, 1.89186699218750000e+04, 0.00000000000000000e+00, 139569075673, 1.89186699218750000e+04, 0.00000000000000000e+00, 100450445138, , , , 1.89186679687500000e+04, 1.73204565306737024e+00, 19364616052, 1.89186699218750000e+04, 0.00000000000000000e+00, 10382982926, 1.89186679687500000e+04, 1.73204565306737024e+00, 9048904095, 4.09599951171875000e+03, 1.31448534275898710e+07, 135545704072
