"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
11, 189489026904977, 1.33771943359375000e+04, 0.00000000000000000e+00, 505574216743, 4.09600000000000000e+03, 1.16401539965433534e+07, 2176646685, 1.33771943359375000e+04, 0.00000000000000000e+00, 9748261541, 1.33771943359375000e+04, 0.00000000000000000e+00, 6977220681, 1.33771943359375000e+04, 0.00000000000000000e+00, 9007815896, 1.33771923828125000e+04, 2.44954204724151925e+00, 1646066281, 1.33771943359375000e+04, 0.00000000000000000e+00, 1103658479, 1.33771933593750000e+04, 1.22477102362075962e+00, 1110168472, 4.09599951171875000e+03, 1.16401546089288648e+07, 8413081022
12, 261677460603461, 1.33779121093750000e+04, 0.00000000000000000e+00, 488393299893, 4.09600000000000000e+03, 1.16404296185255218e+07, 1106511161, 1.33779130859375000e+04, 1.22470531021940165e+00, 7651819781, 1.33779130859375000e+04, 1.22470531021940165e+00, 7770053702, 1.33779121093750000e+04, 0.00000000000000000e+00, 7775594245, 1.33779111328125000e+04, 1.22470531021940165e+00, 1408193162, 1.33779111328125000e+04, 1.22470531021940165e+00, 882361776, 1.33779130859375000e+04, 1.22470531021940165e+00, 771504153, 4.09599877929687500e+03, 1.16404311494071595e+07, 6256883072
13, 196194720220788, 1.33773710937500000e+04, 0.00000000000000000e+00, 445561077932, 4.09600000000000000e+03, 1.16402218735451978e+07, 1287681830, 1.33773710937500000e+04, 0.00000000000000000e+00, 7738329704, 1.33773710937500000e+04, 0.00000000000000000e+00, 5703426076, 1.33773710937500000e+04, 0.00000000000000000e+00, 7235949670, 1.33773710937500000e+04, 0.00000000000000000e+00, 1389600554, 1.33773701171875000e+04, 1.22475484048242622e+00, 890239486, 1.33773710937500000e+04, 0.00000000000000000e+00, 781648088, 4.09599926757812500e+03, 1.16402227921113279e+07, 5781246041
14, 11625128473918, 1.33776435546875000e+04, 0.00000000000000000e+00, 536181158674, 4.09600000000000000e+03, 1.16403264981175233e+07, 1219642476, 1.33776445312500000e+04, 1.22472989604055327e+00, 7677598036, 1.33776445312500000e+04, 1.22472989604055327e+00, 5803555673, 1.33776435546875000e+04, 0.00000000000000000e+00, 7130651162, 1.33776435546875000e+04, 0.00000000000000000e+00, 1245477282, 1.33776445312500000e+04, 1.22472989604055327e+00, 949950622, 1.33776435546875000e+04, 0.00000000000000000e+00, 776864695, 4.09599951171875000e+03, 1.16403271104824711e+07, 6672742563
15, 102881259758035, 1.33774208984375000e+04, 0.00000000000000000e+00, 478621523300, 4.09600000000000000e+03, 1.16402409987853393e+07, 1078490481, 1.33774199218750000e+04, 1.22475028066984670e+00, 7636337979, 1.33774199218750000e+04, 1.22475028066984670e+00, 5767007832, 1.33774208984375000e+04, 0.00000000000000000e+00, 7280580337, 1.33774208984375000e+04, 0.00000000000000000e+00, 1323300147, 1.33774199218750000e+04, 1.22475028066984670e+00, 863456878, 1.33774208984375000e+04, 0.00000000000000000e+00, 750970543, 4.09599902343750000e+03, 1.16402422235356197e+07, 6484137120
16, 22363808349355, 1.33773476562500000e+04, 0.00000000000000000e+00, 468599732615, 4.09600000000000000e+03, 1.16402128733829129e+07, 1398123336, 1.33773476562500000e+04, 0.00000000000000000e+00, 8031447400, 1.33773476562500000e+04, 0.00000000000000000e+00, 5948514505, 1.33773486328125000e+04, 1.22475698628832963e+00, 11041534963, 1.33773486328125000e+04, 1.22475698628832963e+00, 1697557338, 1.33773476562500000e+04, 0.00000000000000000e+00, 1016444413, 1.33773476562500000e+04, 0.00000000000000000e+00, 847802013, 4.09599926757812500e+03, 1.16402137919506542e+07, 6836204290
17, 107432400246448, 1.33772041015625000e+04, 0.00000000000000000e+00, 531014959171, 4.09600000000000000e+03, 1.16401577467007656e+07, 1374669956, 1.33772041015625000e+04, 0.00000000000000000e+00, 8187556356, 1.33772041015625000e+04, 0.00000000000000000e+00, 6256422021, 1.33772041015625000e+04, 0.00000000000000000e+00, 7898553764, 1.33772041015625000e+04, 0.00000000000000000e+00, 1553217202, 1.33772041015625000e+04, 0.00000000000000000e+00, 932993438, 1.33772031250000000e+04, 1.22477012951355779e+00, 749941659, 4.09599926757812500e+03, 1.16401586652783640e+07, 6862156700
18, 223413620295979, 1.33775068359375000e+04, 0.00000000000000000e+00, 513277932353, 4.09600000000000000e+03, 1.16402739988648444e+07, 1678853912, 1.33775078125000000e+04, 1.22474241283778085e+00, 9117542550, 1.33775078125000000e+04, 1.22474241283778085e+00, 6759435962, 1.33775078125000000e+04, 1.22474241283778085e+00, 8006272300, 1.33775068359375000e+04, 0.00000000000000000e+00, 1712968209, 1.33775068359375000e+04, 0.00000000000000000e+00, 1161171993, 1.33775078125000000e+04, 1.22474241283778085e+00, 972849272, 4.09599951171875000e+03, 1.16402746112360507e+07, 7438547265
19, 38718330254922, 1.33776650390625000e+04, 0.00000000000000000e+00, 479529866806, 4.09600000000000000e+03, 1.16403347479025237e+07, 1123476509, 1.33776660156250000e+04, 1.22472792913853534e+00, 7429998082, 1.33776660156250000e+04, 1.22472792913853534e+00, 6206549433, 1.33776650390625000e+04, 0.00000000000000000e+00, 7112204445, 1.33776650390625000e+04, 0.00000000000000000e+00, 1342151813, 1.33776650390625000e+04, 0.00000000000000000e+00, 905510327, 1.33776650390625000e+04, 0.00000000000000000e+00, 778033332, 4.09599926757812500e+03, 1.16403356664484721e+07, 6079857457
20, 69349230660948, 1.33777910156250000e+04, 0.00000000000000000e+00, 543074166564, 4.09600000000000000e+03, 1.16403831211086363e+07, 1682656279, 1.33777910156250000e+04, 0.00000000000000000e+00, 11171824997, 1.33777910156250000e+04, 0.00000000000000000e+00, 8385587654, 1.33777900390625000e+04, 1.22471639606746785e+00, 10387634503, 1.33777910156250000e+04, 0.00000000000000000e+00, 1912190181, 1.33777900390625000e+04, 1.22471639606746785e+00, 1036455304, 1.33777910156250000e+04, 0.00000000000000000e+00, 1027388885, 4.09599902343750000e+03, 1.16403843458250314e+07, 7882753484
