"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
11,  48209008984770, 2.31702363281250000e+04, 0.00000000000000000e+00, 321691704457, 1.24277480468750000e+04, 7.77847250756050646e+06, 1169488915, 2.31702363281250000e+04, 0.00000000000000000e+00, 6243704583, 2.31702363281250000e+04, 0.00000000000000000e+00, 4568257018, 2.31702363281250000e+04, 0.00000000000000000e+00, 6146368832, 2.31702382812500000e+04, 1.41422813025971750e+00, 1088621269, 2.31702363281250000e+04, 0.00000000000000000e+00, 612095229, 2.31702363281250000e+04, 0.00000000000000000e+00, 609747916, 9.50173535156250000e+03, 9.89715383272299916e+06, 4375402319
12,    926644888384, 2.31705488281250000e+04, 0.00000000000000000e+00, 324675534881, 1.24269257812500000e+04, 7.77918925516387820e+06,  806991594, 2.31705488281250000e+04, 0.00000000000000000e+00, 5349859997, 2.31705488281250000e+04, 0.00000000000000000e+00, 3838632627, 2.31705488281250000e+04, 0.00000000000000000e+00, 5659557943, 2.31705488281250000e+04, 0.00000000000000000e+00,  926062274, 2.31705488281250000e+04, 0.00000000000000000e+00, 613665922, 2.31705507812500000e+04, 1.41420905663768171e+00, 585466568, 9.50230078125000000e+03, 9.89683721024559624e+06, 4427894889
13, 269742808093568, 2.31705078125000000e+04, 0.00000000000000000e+00, 332574458326, 1.24265751953125000e+04, 7.77942717814570945e+06,  870193593, 2.31705097656250000e+04, 1.41421156002124193e+00, 5969372240, 2.31705097656250000e+04, 1.41421156002124193e+00, 4260797460, 2.31705078125000000e+04, 0.00000000000000000e+00, 6337760825, 2.31705097656250000e+04, 1.41421156002124193e+00, 1014024870, 2.31705078125000000e+04, 0.00000000000000000e+00, 724216189, 2.31705078125000000e+04, 0.00000000000000000e+00, 651593397, 9.50113085937500000e+03, 9.89767214356342703e+06, 4940902562
14, 133140834589919, 2.31708535156250000e+04, 0.00000000000000000e+00, 322141949313, 1.24261103515625000e+04, 7.77989800015088357e+06,  957190487, 2.31708535156250000e+04, 0.00000000000000000e+00, 5759844630, 2.31708535156250000e+04, 0.00000000000000000e+00, 4401679463, 2.31708535156250000e+04, 0.00000000000000000e+00, 6605466598, 2.31708535156250000e+04, 0.00000000000000000e+00, 1040293742, 2.31708535156250000e+04, 0.00000000000000000e+00, 653825027, 2.31708535156250000e+04, 0.00000000000000000e+00, 604646556, 9.50023730468750000e+03, 9.89842177670913935e+06, 4968119120
15,    948814433127, 2.31696992187500000e+04, 0.00000000000000000e+00, 388150594469, 1.24267539062500000e+04, 7.77898376160809398e+06,  976016513, 2.31696992187500000e+04, 0.00000000000000000e+00, 6130267060, 2.31696992187500000e+04, 0.00000000000000000e+00, 4260304006, 2.31696992187500000e+04, 0.00000000000000000e+00, 6613573447, 2.31697011718750000e+04, 1.41426091424970291e+00, 1167301901, 2.31696992187500000e+04, 0.00000000000000000e+00, 699851830, 2.31696972656250000e+04, 1.41426091424970291e+00, 634162113, 9.50003320312500000e+03, 9.89822687065390311e+06, 5536182916
16, 257418450071907, 2.31694296875000000e+04, 0.00000000000000000e+00, 411771997116, 1.24254365234375000e+04, 7.77983301476116665e+06, 1320038145, 2.31694296875000000e+04, 0.00000000000000000e+00, 7091101732, 2.31694296875000000e+04, 0.00000000000000000e+00, 5988182671, 2.31694296875000000e+04, 0.00000000000000000e+00, 6542996902, 2.31694296875000000e+04, 0.00000000000000000e+00, 1151832964, 2.31694296875000000e+04, 0.00000000000000000e+00, 781145932, 2.31694296875000000e+04, 0.00000000000000000e+00, 661517232, 9.50041210937500000e+03, 9.89787247718589380e+06, 4754312245
17, 210415706860389, 2.31702167968750000e+04, 0.00000000000000000e+00, 401867936071, 1.24268896484375000e+04, 7.77908647588958405e+06, 1035210116, 2.31702167968750000e+04, 0.00000000000000000e+00, 5818331818, 2.31702167968750000e+04, 0.00000000000000000e+00, 4141434454, 2.31702167968750000e+04, 0.00000000000000000e+00, 5885358083, 2.31702148437500000e+04, 1.41422932237817767e+00, 1089383835, 2.31702167968750000e+04, 0.00000000000000000e+00, 721895520, 2.31702167968750000e+04, 0.00000000000000000e+00, 636542546, 9.50107031250000000e+03, 9.89762957828388177e+06, 4855526554
18, 188935437690893, 2.31708398437500000e+04, 0.00000000000000000e+00, 343209849176, 1.24259804687500000e+04, 7.77998673503519595e+06, 1063859929, 2.31708417968750000e+04, 1.41419129478980432e+00, 5871102665, 2.31708417968750000e+04, 1.41419129478980432e+00, 4462761315, 2.31708398437500000e+04, 0.00000000000000000e+00, 6176670133, 2.31708378906250000e+04, 1.41419129478980432e+00, 1185233047, 2.31708398437500000e+04, 0.00000000000000000e+00, 664395239, 2.31708417968750000e+04, 1.41419129478980432e+00, 627684003, 9.50065332031250000e+03, 9.89811649515428394e+06, 4715727809
19, 217646148643322, 2.31703417968750000e+04, 0.00000000000000000e+00, 406079129806, 1.24258925781250000e+04, 7.77985697942151409e+06, 1484575699, 2.31703417968750000e+04, 0.00000000000000000e+00, 8156608045, 2.31703417968750000e+04, 0.00000000000000000e+00, 6214820427, 2.31703437500000000e+04, 1.41422169285476151e+00, 7393395159, 2.31703417968750000e+04, 0.00000000000000000e+00, 1302274064, 2.31703417968750000e+04, 0.00000000000000000e+00, 784997678, 2.31703417968750000e+04, 0.00000000000000000e+00, 678935106, 9.50008886718750000e+03, 9.89837733886741474e+06, 5426572623
20, 199941492037421, 2.31715019531250000e+04, 0.00000000000000000e+00, 403695560254, 1.24268007812500000e+04, 7.77964988116312400e+06,  965154588, 2.31715039062500000e+04, 1.41415088526796073e+00, 6127843880, 2.31715039062500000e+04, 1.41415088526796073e+00, 4172215428, 2.31715019531250000e+04, 0.00000000000000000e+00, 6108462384, 2.31715019531250000e+04, 0.00000000000000000e+00, 1063950510, 2.31715039062500000e+04, 1.41415088526796073e+00, 832020111, 2.31715019531250000e+04, 0.00000000000000000e+00, 655491710, 9.50096582031250000e+03, 9.89808679644387402e+06, 4920837468
