"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
13, 269742808093568, 2.31713219450111355e+04, 0.00000000000000000e+00, 445326155832, 2.31713219450049073e+04, 2.42104512349923425e+03, 1407518871, 2.31713219450111355e+04, 0.00000000000000000e+00, 11496934378, 2.31713219450111355e+04, 0.00000000000000000e+00, 13121330897, 2.31713219450111355e+04, 0.00000000000000000e+00, 8817487782, 2.31713219450111392e+04, 1.41416187120282366e+00, 3176624729, 2.31713219450111392e+04, 1.41416187120282366e+00, 2301805264, 2.31713219450111355e+04, 0.00000000000000000e+00, 1692616649, 2.31713219449615681e+04, 1.92679554951384744e+04, 12839425916
14, 133140834589919, 2.31717405380760501e+04, 0.00000000000000000e+00, 475091691633, 2.31717405380713135e+04, 1.84120549467978753e+03, 2185415216, 2.31717405380760501e+04, 0.00000000000000000e+00, 13635477914, 2.31717405380760501e+04, 0.00000000000000000e+00, 14829433737, 2.31717405380760501e+04, 0.00000000000000000e+00, 9340908958, 2.31717405380760501e+04, 0.00000000000000000e+00, 4244754926, 2.31717405380760465e+04, 1.41413632463885364e+00, 2361345548, 2.31717405380760465e+04, 1.41413632463885364e+00, 2150506245, 2.31717405380425116e+04, 1.30369227768455930e+04, 17142162980
15, 948814433127, 2.31707520858542521e+04, 0.00000000000000000e+00, 406676581046, 2.31707520858564094e+04, 8.38618614018268659e+02, 1476051243, 2.31707520858542484e+04, 1.41419665095829461e+00, 11069503192, 2.31707520858542484e+04, 1.41419665095829461e+00, 14396225535, 2.31707520858542521e+04, 0.00000000000000000e+00, 9641226349, 2.31707520858542484e+04, 1.41419665095829461e+00, 2900923082, 2.31707520858542557e+04, 1.41419665095829461e+00, 2004239205, 2.31707520858542521e+04, 0.00000000000000000e+00, 1888539944, 2.31707520858380412e+04, 6.30166027667015987e+03, 13266441126
16, 257418450071907, 2.31700453848559700e+04, 0.00000000000000000e+00, 460610472498, 2.31700453848397228e+04, 6.31599487913172652e+03, 1773406381, 2.31700453848559700e+04, 0.00000000000000000e+00, 12421152964, 2.31700453848559700e+04, 0.00000000000000000e+00, 13488171751, 2.31700453848559664e+04, 1.41423978484812496e+00, 8833466036, 2.31700453848559700e+04, 0.00000000000000000e+00, 3124173172, 2.31700453848559700e+04, 0.00000000000000000e+00, 2081255595, 2.31700453848559700e+04, 0.00000000000000000e+00, 1794747654, 2.31700453848383913e+04, 6.83360664038614050e+03, 12624324298
17, 210415706860389, 2.31700906290567982e+04, 0.00000000000000000e+00, 447586129974, 2.31700906290475250e+04, 3.60489017230055333e+03, 1418676910, 2.31700906290567946e+04, 1.41423702326424228e+00, 11297278428, 2.31700906290567946e+04, 1.41423702326424228e+00, 13596675182, 2.31700906290567982e+04, 0.00000000000000000e+00, 8952497456, 2.31700906290567946e+04, 1.41423702326424228e+00, 3436923601, 2.31700906290567946e+04, 1.41423702326424228e+00, 2520015700, 2.31700906290567982e+04, 0.00000000000000000e+00, 1785228077, 2.31700906290360617e+04, 8.06115103260618071e+03, 13247226566
18, 188935437690893, 2.31701867542876098e+04, 0.00000000000000000e+00, 461802140884, 2.31701867542859873e+04, 6.30747095609645953e+02, 1178976542, 2.31701867542876098e+04, 0.00000000000000000e+00, 9523700046, 2.31701867542876098e+04, 0.00000000000000000e+00, 12096947109, 2.31701867542876098e+04, 0.00000000000000000e+00, 7758375410, 2.31701867542876098e+04, 0.00000000000000000e+00, 2874940015, 2.31701867542876098e+04, 0.00000000000000000e+00, 1996944199, 2.31701867542876098e+04, 0.00000000000000000e+00, 1716790968, 2.31701867542662330e+04, 8.31002227309928276e+03, 12078138064
19, 217646148643322, 2.31705435294547824e+04, 0.00000000000000000e+00, 455597220451, 2.31705435294512790e+04, 1.36188363297934779e+03, 1944323589, 2.31705435294547860e+04, 1.41420938004085972e+00, 13524689063, 2.31705435294547860e+04, 1.41420938004085972e+00, 14612778644, 2.31705435294547824e+04, 0.00000000000000000e+00, 9718834492, 2.31705435294547860e+04, 1.41420938004085972e+00, 2943547797, 2.31705435294547824e+04, 0.00000000000000000e+00, 2171382848, 2.31705435294547860e+04, 1.41420938004085972e+00, 1764419213, 2.31705435294433955e+04, 4.42647535952789076e+03, 13754929731
20, 199941492037421, 2.31697282177437373e+04, 0.00000000000000000e+00, 419551198805, 2.31697282177231245e+04, 8.01319231089711320e+03, 1499668206, 2.31697282177437373e+04, 0.00000000000000000e+00, 10040715227, 2.31697282177437373e+04, 0.00000000000000000e+00, 14672524420, 2.31697282177437410e+04, 1.41425914417527587e+00, 7899793462, 2.31697282177437373e+04, 0.00000000000000000e+00, 2641693107, 2.31697282177437373e+04, 0.00000000000000000e+00, 1803992395, 2.31697282177437373e+04, 0.00000000000000000e+00, 1539032834, 2.31697282177247835e+04, 7.36829014115318751e+03, 12378604902
21, 225480702134323, 2.31699196054208078e+04, 0.00000000000000000e+00, 433629463274, 2.31699196054071544e+04, 5.30767072541883772e+03, 1691621139, 2.31699196054208078e+04, 0.00000000000000000e+00, 12142009065, 2.31699196054208041e+04, 1.41424746214197627e+00, 13736900687, 2.31699196054208041e+04, 1.41424746214197627e+00, 8092255291, 2.31699196054208078e+04, 0.00000000000000000e+00, 2875173319, 2.31699196054208078e+04, 0.00000000000000000e+00, 1898259115, 2.31699196054208078e+04, 0.00000000000000000e+00, 1705344714, 2.31699196053736996e+04, 1.83130903872764538e+04, 12521162892
22, 70194609683243, 2.31691846662160460e+04, 0.00000000000000000e+00, 405216252154, 2.31691846662104253e+04, 2.18508163879502854e+03, 1040125990, 2.31691846662160460e+04, 0.00000000000000000e+00, 9583172546, 2.31691846662160460e+04, 0.00000000000000000e+00, 12115710409, 2.31691846662160460e+04, 0.00000000000000000e+00, 7614741335, 2.31691846662160460e+04, 0.00000000000000000e+00, 2410463165, 2.31691846662160460e+04, 0.00000000000000000e+00, 1659502362, 2.31691846662160460e+04, 0.00000000000000000e+00, 1473210574, 2.31691846662025928e+04, 5.23005300987962164e+03, 12077037945
