"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
14,  11625128473918, 1.33776440417344002e+04, 0.00000000000000000e+00, 355740275127, 1.33776440417308550e+04, 2.38699848047833029e+03, 2099469387, 1.33776440417344020e+04, 1.22472985145116997e+00, 11925771923, 1.33776440417344020e+04, 1.22472985145116997e+00, 11299103634, 1.33776440417343983e+04, 1.22472985145116997e+00, 8104565041, 1.33776440417344002e+04, 0.00000000000000000e+00, 5555544891, 1.33776440417343983e+04, 1.22472985145116997e+00, 2991646970, 1.33776440417344002e+04, 0.00000000000000000e+00, 1313451430, 1.33776440417328704e+04, 1.02999780507043397e+03, 13847359994
15, 102881259758035, 1.33774211419628919e+04, 0.00000000000000000e+00, 337308039378, 1.33774211419561489e+04, 4.54014920779328713e+03, 887352164, 1.33774211419628919e+04, 0.00000000000000000e+00, 11448048812, 1.33774211419628919e+04, 0.00000000000000000e+00, 10372427880, 1.33774211419628919e+04, 0.00000000000000000e+00, 7639095355, 1.33774211419628919e+04, 0.00000000000000000e+00, 5500542482, 1.33774211419628919e+04, 0.00000000000000000e+00, 2778169004, 1.33774211419628900e+04, 1.22475025837423468e+00, 1227448365, 1.33774211419623225e+04, 3.83346830871135410e+02, 12760588902
16,  22363808349355, 1.33773482857117633e+04, 0.00000000000000000e+00, 346031147616, 1.33773482857111921e+04, 3.84573675598689420e+02, 1188774752, 1.33773482857117651e+04, 1.22475692865824670e+00, 10363927005, 1.33773482857117651e+04, 1.22475692865824670e+00, 9661440083, 1.33773482857117669e+04, 2.44951385731649340e+00, 7452773581, 1.33773482857117633e+04, 0.00000000000000000e+00, 5280311213, 1.33773482857117633e+04, 0.00000000000000000e+00, 2869462937, 1.33773482857117651e+04, 1.22475692865824670e+00, 1225186644, 1.33773482857202507e+04, 5.71471582911937912e+03, 12547415202
17, 107432400246448, 1.33772046048266329e+04, 0.00000000000000000e+00, 340844250765, 1.33772046048176198e+04, 6.06873576342761771e+03, 1346440325, 1.33772046048266329e+04, 0.00000000000000000e+00, 10986725809, 1.33772046048266329e+04, 0.00000000000000000e+00, 10643106104, 1.33772046048266347e+04, 1.22477008343645166e+00, 8097012319, 1.33772046048266329e+04, 0.00000000000000000e+00, 5266789959, 1.33772046048266329e+04, 0.00000000000000000e+00, 3290797141, 1.33772046048266329e+04, 0.00000000000000000e+00, 2351400836, 1.33772046048042848e+04, 1.50475252451002452e+04, 13778742552
18, 223413620295979, 1.33775075331608641e+04, 0.00000000000000000e+00, 330170611090, 1.33775075331618427e+04, 6.58911383764870152e+02, 1658342498, 1.33775075331608641e+04, 0.00000000000000000e+00, 10820330925, 1.33775075331608641e+04, 0.00000000000000000e+00, 9830155043, 1.33775075331608641e+04, 0.00000000000000000e+00, 7801967296, 1.33775075331608641e+04, 0.00000000000000000e+00, 5681444600, 1.33775075331608623e+04, 1.22474234900533485e+00, 2920867399, 1.33775075331608641e+04, 0.00000000000000000e+00, 1194078967, 1.33775075331510434e+04, 6.61238394227980280e+03, 12537224652
19,  38718330254922, 1.33776655934789578e+04, 0.00000000000000000e+00, 326638308721, 1.33776655934803202e+04, 9.17321180907817734e+02, 1025532214, 1.33776655934789578e+04, 0.00000000000000000e+00, 10075809658, 1.33776655934789578e+04, 0.00000000000000000e+00, 9648136080, 1.33776655934789560e+04, 1.22472787838159913e+00, 7257906906, 1.33776655934789578e+04, 0.00000000000000000e+00, 5311264424, 1.33776655934789578e+04, 0.00000000000000000e+00, 2770100394, 1.33776655934789578e+04, 0.00000000000000000e+00, 1195077382, 1.33776655934619430e+04, 1.14561045743814775e+04, 12230934343
20,  69349230660948, 1.33777913968014855e+04, 0.00000000000000000e+00, 311109915288, 1.33777913967979548e+04, 2.37717445703357498e+03, 1059157134, 1.33777913968014855e+04, 0.00000000000000000e+00, 10562598791, 1.33777913968014855e+04, 0.00000000000000000e+00, 9264374463, 1.33777913968014836e+04, 1.22471636117134208e+00, 7467614171, 1.33777913968014855e+04, 0.00000000000000000e+00, 5322293754, 1.33777913968014836e+04, 1.22471636117134208e+00, 2755960548, 1.33777913968014836e+04, 1.22471636117134208e+00, 1421199568, 1.33777913967872137e+04, 9.60912456975034911e+03, 12468762867
21,  74576340801069, 1.33769550351033977e+04, 0.00000000000000000e+00, 325863430461, 1.33769550351019097e+04, 1.00188061967993360e+03, 1687807214, 1.33769550351033977e+04, 0.00000000000000000e+00, 11629247470, 1.33769550351033977e+04, 0.00000000000000000e+00, 9434212839, 1.33769550351033995e+04, 1.22479293359405084e+00, 7157966307, 1.33769550351033977e+04, 0.00000000000000000e+00, 5174623197, 1.33769550351033995e+04, 1.22479293359405084e+00, 2634061360, 1.33769550351033977e+04, 0.00000000000000000e+00, 1155327863, 1.33769550350915742e+04, 7.96115406836133025e+03, 12403239832
22, 131770223446223, 1.33775850393754226e+04, 0.00000000000000000e+00, 318862796747, 1.33775850393786095e+04, 2.14573616355349122e+03, 1028245785, 1.33775850393754226e+04, 0.00000000000000000e+00, 10071064905, 1.33775850393754226e+04, 0.00000000000000000e+00, 9240197552, 1.33775850393754208e+04, 1.22473525316980103e+00, 7273318022, 1.33775850393754226e+04, 0.00000000000000000e+00, 5313548361, 1.33775850393754208e+04, 1.22473525316980103e+00, 2749692726, 1.33775850393754208e+04, 1.22473525316980103e+00, 1228139080, 1.33775850393692235e+04, 4.17389774280268193e+03, 12536057456
23, 148678105992986, 1.33774603793233746e+04, 0.00000000000000000e+00, 313378288818, 1.33774603793248461e+04, 9.90820052847012334e+02, 1180483522, 1.33774603793233746e+04, 0.00000000000000000e+00, 10714750587, 1.33774603793233746e+04, 0.00000000000000000e+00, 11021498235, 1.33774603793233764e+04, 1.22474666606552818e+00, 8477803139, 1.33774603793233746e+04, 0.00000000000000000e+00, 5810661488, 1.33774603793233746e+04, 0.00000000000000000e+00, 3112605173, 1.33774603793233746e+04, 0.00000000000000000e+00, 1256451135, 1.33774603793133138e+04, 6.77407381000843634e+03, 13225601088
