"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
11,  48209008984770, 2.31702363281250000e+04, 0.00000000000000000e+00, 319671777292, 1.24277480468750000e+04, 7.77847250756050646e+06, 819358712, 2.31702363281250000e+04, 0.00000000000000000e+00, 6250039847, 2.31702363281250000e+04, 0.00000000000000000e+00, 3424768334, 2.31702363281250000e+04, 0.00000000000000000e+00, 6291280949, 2.31702363281250000e+04, 0.00000000000000000e+00, 2025102527, 2.31702363281250000e+04, 0.00000000000000000e+00, 1072056033, 2.31702363281250000e+04, 0.00000000000000000e+00, 511429167, 9.50173535156250000e+03, 9.89715383272299916e+06, 3824537145
12,    926644888384, 2.31705488281250000e+04, 0.00000000000000000e+00, 323759626739, 1.24269257812500000e+04, 7.77918925516387820e+06, 1058948787, 2.31705488281250000e+04, 0.00000000000000000e+00, 6207426945, 2.31705488281250000e+04, 0.00000000000000000e+00, 3446724444, 2.31705488281250000e+04, 0.00000000000000000e+00, 6339979141, 2.31705488281250000e+04, 0.00000000000000000e+00, 2100226577, 2.31705488281250000e+04, 0.00000000000000000e+00, 1165383186, 2.31705507812500000e+04, 1.41420905663768171e+00, 521699517, 9.50230078125000000e+03, 9.89683721024559624e+06, 3963318195
13, 269742808093568, 2.31705078125000000e+04, 0.00000000000000000e+00, 293517243480, 1.24265751953125000e+04, 7.77942717814570945e+06, 767791625, 2.31705097656250000e+04, 1.41421156002124193e+00, 6005490872, 2.31705097656250000e+04, 1.41421156002124193e+00, 3373285876, 2.31705078125000000e+04, 0.00000000000000000e+00, 6363300434, 2.31705058593750000e+04, 1.41421156002124193e+00, 2014691599, 2.31705078125000000e+04, 0.00000000000000000e+00, 1153396943, 2.31705078125000000e+04, 0.00000000000000000e+00, 1353706567, 9.50113085937500000e+03, 9.89767214356342703e+06, 8341057238
14, 133140834589919, 2.31708535156250000e+04, 0.00000000000000000e+00, 304423752417, 1.24261103515625000e+04, 7.77989800015088357e+06, 1039893890, 2.31708535156250000e+04, 0.00000000000000000e+00, 6277285278, 2.31708535156250000e+04, 0.00000000000000000e+00, 3393897899, 2.31708535156250000e+04, 0.00000000000000000e+00, 6378911612, 2.31708535156250000e+04, 0.00000000000000000e+00, 2064832131, 2.31708535156250000e+04, 0.00000000000000000e+00, 1190597771, 2.31708535156250000e+04, 0.00000000000000000e+00, 563750727, 9.50023730468750000e+03, 9.89842177670913935e+06, 4302828043
15,    948814433127, 2.31696992187500000e+04, 0.00000000000000000e+00, 317450154795, 1.24267539062500000e+04, 7.77898376160809398e+06, 842612990, 2.31696992187500000e+04, 0.00000000000000000e+00, 6270631189, 2.31696992187500000e+04, 0.00000000000000000e+00, 3484311885, 2.31696992187500000e+04, 0.00000000000000000e+00, 6493576037, 2.31696992187500000e+04, 0.00000000000000000e+00, 2114318126, 2.31696992187500000e+04, 0.00000000000000000e+00, 1146112724, 2.31696992187500000e+04, 0.00000000000000000e+00, 540997937, 9.50003320312500000e+03, 9.89822687065390311e+06, 4194159474
16, 257418450071907, 2.31694296875000000e+04, 0.00000000000000000e+00, 303548580082, 1.24254365234375000e+04, 7.77983301476116665e+06, 915643522, 2.31694316406250000e+04, 1.41427736642471036e+00, 6053818251, 2.31694316406250000e+04, 1.41427736642471036e+00, 3323895226, 2.31694296875000000e+04, 0.00000000000000000e+00, 6336180972, 2.31694296875000000e+04, 0.00000000000000000e+00, 2065572106, 2.31694296875000000e+04, 0.00000000000000000e+00, 1100985554, 2.31694296875000000e+04, 0.00000000000000000e+00, 525951788, 9.50041210937500000e+03, 9.89787247718589380e+06, 4057630018
17, 210415706860389, 2.31702167968750000e+04, 0.00000000000000000e+00, 316823079971, 1.24268896484375000e+04, 7.77908647588958405e+06, 811272142, 2.31702167968750000e+04, 0.00000000000000000e+00, 6434641747, 2.31702167968750000e+04, 0.00000000000000000e+00, 3570979385, 2.31702167968750000e+04, 0.00000000000000000e+00, 6249869396, 2.31702148437500000e+04, 1.41422932237817767e+00, 2036974149, 2.31702148437500000e+04, 1.41422932237817767e+00, 1079118379, 2.31702148437500000e+04, 1.41422932237817767e+00, 507106353, 9.50107031250000000e+03, 9.89762957828388177e+06, 4112633695
18, 188935437690893, 2.31708398437500000e+04, 0.00000000000000000e+00, 299547218323, 1.24259804687500000e+04, 7.77998673503519595e+06, 880884183, 2.31708417968750000e+04, 1.41419129478980432e+00, 5998465830, 2.31708417968750000e+04, 1.41419129478980432e+00, 3404796917, 2.31708398437500000e+04, 0.00000000000000000e+00, 6289361220, 2.31708378906250000e+04, 1.41419129478980432e+00, 2056658855, 2.31708398437500000e+04, 0.00000000000000000e+00, 1156135013, 2.31708378906250000e+04, 1.41419129478980432e+00, 501118206, 9.50065332031250000e+03, 9.89811649515428394e+06, 4353532284
19, 217646148643322, 2.31703417968750000e+04, 0.00000000000000000e+00, 312898467424, 1.24258925781250000e+04, 7.77985697942151409e+06, 864565660, 2.31703417968750000e+04, 0.00000000000000000e+00, 6338357257, 2.31703417968750000e+04, 0.00000000000000000e+00, 3396434355, 2.31703437500000000e+04, 1.41422169285476151e+00, 6275590898, 2.31703417968750000e+04, 0.00000000000000000e+00, 2160236481, 2.31703417968750000e+04, 0.00000000000000000e+00, 1228964336, 2.31703417968750000e+04, 0.00000000000000000e+00, 550570099, 9.50008886718750000e+03, 9.89837733886741474e+06, 3831147806
20, 199941492037421, 2.31715019531250000e+04, 0.00000000000000000e+00, 299819853062, 1.24268007812500000e+04, 7.77964988116312400e+06, 855134758, 2.31715039062500000e+04, 1.41415088526796073e+00, 6010782876, 2.31715039062500000e+04, 1.41415088526796073e+00, 3518379491, 2.31715019531250000e+04, 0.00000000000000000e+00, 6292037212, 2.31715000000000000e+04, 1.41415088526796073e+00, 1986798455, 2.31715019531250000e+04, 0.00000000000000000e+00, 1091198761, 2.31715019531250000e+04, 0.00000000000000000e+00, 507722069, 9.50096582031250000e+03, 9.89808679644387402e+06, 3836939052
