"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
11,  48209008984770, 2.31698819287226652e+04, 0.00000000000000000e+00, 314328457595, 2.31698819287185397e+04, 1.60375922994824418e+03, 1038001236, 2.31698819287226652e+04, 0.00000000000000000e+00, 10435596074, 2.31698819287226652e+04, 0.00000000000000000e+00,  9504302499, 2.31698819287226688e+04, 1.41424976185912188e+00, 8685015601, 2.31698819287226652e+04, 0.00000000000000000e+00, 5303845042, 2.31698819287226652e+04, 0.00000000000000000e+00, 2799405549, 2.31698819287226652e+04, 0.00000000000000000e+00, 1240518603, 2.31698819287273909e+04, 1.83711044065499937e+03, 12447329105
12,    926644888384, 2.31704923946527269e+04, 0.00000000000000000e+00, 300904745154, 2.31704923946524723e+04, 9.89948750734944554e+01, 1251806582, 2.31704923946527233e+04, 1.41421250104992069e+00, 10648096075, 2.31704923946527233e+04, 1.41421250104992069e+00,  9173304681, 2.31704923946527269e+04, 0.00000000000000000e+00, 7307054480, 2.31704923946527233e+04, 1.41421250104992069e+00, 5209179508, 2.31704923946527233e+04, 1.41421250104992069e+00, 2675603357, 2.31704923946527233e+04, 1.41421250104992069e+00, 1205664836, 2.31704923946341551e+04, 7.21955481785984557e+03, 12300708175
13, 269742808093568, 2.31713219450111355e+04, 0.00000000000000000e+00, 333073074322, 2.31713219450049073e+04, 2.42104512349923425e+03, 1277114787, 2.31713219450111355e+04, 0.00000000000000000e+00, 10280905985, 2.31713219450111355e+04, 0.00000000000000000e+00, 10111524180, 2.31713219450111355e+04, 0.00000000000000000e+00, 7576881149, 2.31713219450111355e+04, 0.00000000000000000e+00, 5309220303, 2.31713219450111355e+04, 0.00000000000000000e+00, 2752193544, 2.31713219450111355e+04, 0.00000000000000000e+00, 1164432826, 2.31713219449615681e+04, 1.92679554951384744e+04, 12376609889
14, 133140834589919, 2.31717405380760501e+04, 0.00000000000000000e+00, 307711472709, 2.31717405380713135e+04, 1.84120549467978753e+03, 1435203620, 2.31717405380760501e+04, 0.00000000000000000e+00, 10229866984, 2.31717405380760501e+04, 0.00000000000000000e+00,  9140077576, 2.31717405380760501e+04, 0.00000000000000000e+00, 7246997441, 2.31717405380760465e+04, 1.41413632463885364e+00, 5189831711, 2.31717405380760465e+04, 1.41413632463885364e+00, 2708830227, 2.31717405380760465e+04, 1.41413632463885364e+00, 1119938266, 2.31717405380425116e+04, 1.30369227768455930e+04, 12650810499
15,    948814433127, 2.31707520858542521e+04, 0.00000000000000000e+00, 318740169600, 2.31707520858564094e+04, 8.38618614018268659e+02, 1153061670, 2.31707520858542484e+04, 1.41419665095829461e+00, 10803646899, 2.31707520858542484e+04, 1.41419665095829461e+00, 10328196830, 2.31707520858542521e+04, 0.00000000000000000e+00, 7786798615, 2.31707520858542484e+04, 1.41419665095829461e+00, 5332818204, 2.31707520858542484e+04, 1.41419665095829461e+00, 2721947832, 2.31707520858542484e+04, 1.41419665095829461e+00, 1174881175, 2.31707520858380412e+04, 6.30166027667015987e+03, 12369802137
16, 257418450071907, 2.31700453848559700e+04, 0.00000000000000000e+00, 294994312674, 2.31700453848397228e+04, 6.31599487913172652e+03, 1092068577, 2.31700453848559700e+04, 0.00000000000000000e+00,  9686530524, 2.31700453848559700e+04, 0.00000000000000000e+00,  9090618891, 2.31700453848559664e+04, 1.41423978484812496e+00, 7091189944, 2.31700453848559700e+04, 0.00000000000000000e+00, 4935729700, 2.31700453848559664e+04, 1.41423978484812496e+00, 2714509069, 2.31700453848559700e+04, 0.00000000000000000e+00, 1179281269, 2.31700453848383913e+04, 6.83360664038614050e+03, 12127923895
17, 210415706860389, 2.31700906290567982e+04, 0.00000000000000000e+00, 295332497437, 2.31700906290475250e+04, 3.60489017230055333e+03, 1009299636, 2.31700906290567946e+04, 1.41423702326424228e+00, 10271875989, 2.31700906290567946e+04, 1.41423702326424228e+00,  8939823720, 2.31700906290567982e+04, 0.00000000000000000e+00, 7060657679, 2.31700906290567946e+04, 1.41423702326424228e+00, 4869337506, 2.31700906290567946e+04, 1.41423702326424228e+00, 2520458006, 2.31700906290567946e+04, 1.41423702326424228e+00, 1092116994, 2.31700906290360617e+04, 8.06115103260618071e+03, 11972665423
18, 188935437690893, 2.31701867542876098e+04, 0.00000000000000000e+00, 293592129172, 2.31701867542859873e+04, 6.30747095609645953e+02, 1180121347, 2.31701867542876098e+04, 0.00000000000000000e+00, 10306331967, 2.31701867542876098e+04, 0.00000000000000000e+00,  9587631943, 2.31701867542876098e+04, 0.00000000000000000e+00, 7395303725, 2.31701867542876062e+04, 1.41423115607543948e+00, 5167174657, 2.31701867542876062e+04, 1.41423115607543948e+00, 2727391018, 2.31701867542876062e+04, 1.41423115607543948e+00, 1185685520, 2.31701867542662330e+04, 8.31002227309928276e+03, 12248819530
19, 217646148643322, 2.31705435294547824e+04, 0.00000000000000000e+00, 297798379437, 2.31705435294512790e+04, 1.36188363297934779e+03, 1029080115, 2.31705435294547860e+04, 1.41420938004085972e+00, 10325055317, 2.31705435294547860e+04, 1.41420938004085972e+00,  9429947841, 2.31705435294547824e+04, 0.00000000000000000e+00, 7332509367, 2.31705435294547824e+04, 0.00000000000000000e+00, 5377124187, 2.31705435294547824e+04, 0.00000000000000000e+00, 2798794242, 2.31705435294547824e+04, 0.00000000000000000e+00, 1172421466, 2.31705435294433955e+04, 4.42647535952789076e+03, 12545865626
20, 199941492037421, 2.31697282177437373e+04, 0.00000000000000000e+00, 295176619899, 2.31697282177231245e+04, 8.01319231089711320e+03,  986875193, 2.31697282177437373e+04, 0.00000000000000000e+00,  9709868149, 2.31697282177437373e+04, 0.00000000000000000e+00,  9317518604, 2.31697282177437410e+04, 1.41425914417527587e+00, 7254193485, 2.31697282177437373e+04, 0.00000000000000000e+00, 5093162050, 2.31697282177437373e+04, 0.00000000000000000e+00, 2641642203, 2.31697282177437373e+04, 0.00000000000000000e+00, 1365405454, 2.31697282177247835e+04, 7.36829014115318751e+03, 12421620871
