"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
11,  48209008984770, 3.27662753906250000e+04, 0.00000000000000000e+00, 6243553136077, 1.39493447265625000e+04, 9.63477558692331612e+06, 21125104170, 3.27662753906250000e+04, 0.00000000000000000e+00, 70223931803, 3.27662753906250000e+04, 0.00000000000000000e+00, 62297744202, 3.27662773437500000e+04, 1.00005263367149433e+00, 63988552323, 3.27662753906250000e+04, 0.00000000000000000e+00, 20428034801, 3.27662753906250000e+04, 0.00000000000000000e+00, 10369559688, 3.27662753906250000e+04, 0.00000000000000000e+00, 5603173298, 1.04373437500000000e+04, 1.14330147298702281e+07, 82898633706
12,    926644888384, 3.27681796875000000e+04, 0.00000000000000000e+00, 6244219565573, 1.39509726562500000e+04, 9.63435716877582483e+06, 21136343852, 3.27681796875000000e+04, 0.00000000000000000e+00, 70237391015, 3.27681796875000000e+04, 0.00000000000000000e+00, 62112205449, 3.27681796875000000e+04, 0.00000000000000000e+00, 63960649475, 3.27681796875000000e+04, 0.00000000000000000e+00, 20410987719, 3.27681796875000000e+04, 0.00000000000000000e+00, 10402306129, 3.27681796875000000e+04, 0.00000000000000000e+00, 5468410016, 1.04393281250000000e+04, 1.14323093094763476e+07, 82874169604
13, 269742808093568, 3.27674648437500000e+04, 0.00000000000000000e+00, 6244603195044, 1.39502294921875000e+04, 9.63458184883705340e+06, 21132775587, 3.27674667968750000e+04, 1.00001633193939643e+00, 70267637629, 3.27674667968750000e+04, 1.00001633193939643e+00, 62312469600, 3.27674648437500000e+04, 0.00000000000000000e+00, 63911591151, 3.27674628906250000e+04, 1.00001633193939643e+00, 20399401946, 3.27674648437500000e+04, 0.00000000000000000e+00, 10367287287, 3.27674628906250000e+04, 1.00001633193939643e+00, 5467430102, 1.04376835937500000e+04, 1.14330347205806635e+07, 82887419482
14, 133140834589919, 3.27678925781250000e+04, 0.00000000000000000e+00, 6243025038770, 1.39499873046875000e+04, 9.63479908533273265e+06, 21134519597, 3.27678925781250000e+04, 0.00000000000000000e+00, 70222913761, 3.27678925781250000e+04, 0.00000000000000000e+00, 62305079312, 3.27678945312500000e+04, 1.00000327826620961e+00, 63914608844, 3.27678925781250000e+04, 0.00000000000000000e+00, 20392163660, 3.27678925781250000e+04, 0.00000000000000000e+00, 10335682715, 3.27678925781250000e+04, 0.00000000000000000e+00, 5596390123, 1.04392851562500000e+04, 1.14322844779490400e+07, 82897819594
15,    948814433127, 3.27677617187500000e+04, 0.00000000000000000e+00, 6242762940743, 1.39500966796875000e+04, 9.63471456139615178e+06, 21129993547, 3.27677617187500000e+04, 0.00000000000000000e+00, 70219337507, 3.27677617187500000e+04, 0.00000000000000000e+00, 62294196043, 3.27677617187500000e+04, 0.00000000000000000e+00, 63918675773, 3.27677617187500000e+04, 0.00000000000000000e+00, 20364671060, 3.27677597656250000e+04, 1.00000727181954163e+00, 10350920797, 3.27677617187500000e+04, 0.00000000000000000e+00, 5475923218, 1.04381191406250000e+04, 1.14328601370912027e+07, 82888651529
16, 257418450071907, 3.27678945312500000e+04, 0.00000000000000000e+00, 6243588785476, 1.39504697265625000e+04, 9.63455251026031747e+06, 21125468451, 3.27678945312500000e+04, 0.00000000000000000e+00, 70227366310, 3.27678945312500000e+04, 0.00000000000000000e+00, 62289385808, 3.27678945312500000e+04, 0.00000000000000000e+00, 63911582872, 3.27678945312500000e+04, 0.00000000000000000e+00, 20401287673, 3.27678964843750000e+04, 1.00000321866117758e+00, 10349014302, 3.27678945312500000e+04, 0.00000000000000000e+00, 5467394871, 1.04388818359375000e+04, 1.14324912971974649e+07, 82890307245
17, 210415706860389, 3.27672578125000000e+04, 0.00000000000000000e+00, 6243093453251, 1.39501171875000000e+04, 9.63459422129512392e+06, 21129249399, 3.27672578125000000e+04, 0.00000000000000000e+00, 70234653960, 3.27672578125000000e+04, 0.00000000000000000e+00, 62177027099, 3.27672578125000000e+04, 0.00000000000000000e+00, 64288445807, 3.27672558593750000e+04, 1.00002265027803805e+00, 20412305434, 3.27672558593750000e+04, 1.00002265027803805e+00, 10423592426, 3.27672578125000000e+04, 0.00000000000000000e+00, 5488296189, 1.04379560546875000e+04, 1.14328614516253248e+07, 82907186039
18, 188935437690893, 3.27675273437500000e+04, 0.00000000000000000e+00, 6243456774194, 1.39499140625000000e+04, 9.63475697485660948e+06, 21140977089, 3.27675292968750000e+04, 1.00001442453209988e+00, 70213232710, 3.27675292968750000e+04, 1.00001442453209988e+00, 62235461509, 3.27675273437500000e+04, 0.00000000000000000e+00, 64023148598, 3.27675253906250000e+04, 1.00001442453209988e+00, 20453808910, 3.27675253906250000e+04, 1.00001442453209988e+00, 10347962912, 3.27675292968750000e+04, 1.00001442453209988e+00, 5488831146, 1.04384550781250000e+04, 1.14326499082468618e+07, 83076331180
19, 217646148643322, 3.27684921875000000e+04, 0.00000000000000000e+00, 6243055252327, 1.39495556640625000e+04, 9.63515077646567486e+06, 21180046681, 3.27684921875000000e+04, 0.00000000000000000e+00, 70303767498, 3.27684921875000000e+04, 0.00000000000000000e+00, 62262568859, 3.27684921875000000e+04, 0.00000000000000000e+00, 63916257254, 3.27684921875000000e+04, 0.00000000000000000e+00, 20404353869, 3.27684921875000000e+04, 0.00000000000000000e+00, 10350413935, 3.27684921875000000e+04, 0.00000000000000000e+00, 5465782315, 1.04390458984375000e+04, 1.14325047795426585e+07, 82897325433
20, 199941492037421, 3.27687382812500000e+04, 0.00000000000000000e+00, 6246595624482, 1.39513232421875000e+04, 9.63429943387973309e+06, 21177739278, 3.27687382812500000e+04, 0.00000000000000000e+00, 70337116401, 3.27687382812500000e+04, 0.00000000000000000e+00, 62405050947, 3.27687382812500000e+04, 0.00000000000000000e+00, 64044254730, 3.27687382812500000e+04, 0.00000000000000000e+00, 20442100624, 3.27687382812500000e+04, 0.00000000000000000e+00, 10385392564, 3.27687382812500000e+04, 0.00000000000000000e+00, 5501276906, 1.04398740234375000e+04, 1.14321209279623758e+07, 83009877909
21, 225480702134323, 3.27686601562500000e+04, 0.00000000000000000e+00, 6247733432871, 1.39513398437500000e+04, 9.63427390435387753e+06, 21128038801, 3.27686601562500000e+04, 0.00000000000000000e+00, 70218061429, 3.27686601562500000e+04, 0.00000000000000000e+00, 62292148071, 3.27686601562500000e+04, 0.00000000000000000e+00, 63925324216, 3.27686601562500000e+04, 0.00000000000000000e+00, 20382373296, 3.27686601562500000e+04, 0.00000000000000000e+00, 10388636090, 3.27686601562500000e+04, 0.00000000000000000e+00, 5459944063, 1.04386269531250000e+04, 1.14327466716561895e+07, 82889895364
22,  70194609683243, 3.27668574218750000e+04, 0.00000000000000000e+00, 6244783550781, 1.39498144531250000e+04, 9.63466194830273092e+06, 21175386441, 3.27668574218750000e+04, 0.00000000000000000e+00, 70240058088, 3.27668574218750000e+04, 0.00000000000000000e+00, 62299805726, 3.27668574218750000e+04, 0.00000000000000000e+00, 63913788248, 3.27668574218750000e+04, 0.00000000000000000e+00, 20413331233, 3.27668554687500000e+04, 1.00003486993306345e+00, 10326583208, 3.27668554687500000e+04, 1.00003486993306345e+00, 5488196449, 1.04376289062500000e+04, 1.14329636527762935e+07, 82893056147
23, 260015387711235, 3.27683007812500000e+04, 0.00000000000000000e+00, 6243949083393, 1.39503535156250000e+04, 9.63470056197270565e+06, 21126991270, 3.27683007812500000e+04, 0.00000000000000000e+00, 70242454466, 3.27683007812500000e+04, 0.00000000000000000e+00, 62140933214, 3.27683007812500000e+04, 0.00000000000000000e+00, 63907138382, 3.27683046875000000e+04, 1.99998164193791994e+00, 20383449563, 3.27683007812500000e+04, 0.00000000000000000e+00, 10324013890, 3.27683007812500000e+04, 0.00000000000000000e+00, 5481532781, 1.04381621093750000e+04, 1.14329260558535699e+07, 82895401838
24, 232646152833469, 3.27675996093750000e+04, 0.00000000000000000e+00, 6243001664416, 1.39505429687500000e+04, 9.63445072289265320e+06, 21129724807, 3.27675996093750000e+04, 0.00000000000000000e+00, 70325255743, 3.27675996093750000e+04, 0.00000000000000000e+00, 62402900397, 3.27676015625000000e+04, 1.00001221910148352e+00, 64044754956, 3.27675996093750000e+04, 0.00000000000000000e+00, 20429491006, 3.27675996093750000e+04, 0.00000000000000000e+00, 10395242175, 3.27675976562500000e+04, 1.00001221910148352e+00, 5500064293, 1.04388505859375000e+04, 1.14324591926721632e+07, 82999595549
25, 217361901530733, 3.27682031250000000e+04, 0.00000000000000000e+00, 6243580075769, 1.39497363281250000e+04, 9.63499527379104681e+06, 21148131802, 3.27682031250000000e+04, 0.00000000000000000e+00, 70216781832, 3.27682031250000000e+04, 0.00000000000000000e+00, 62299822916, 3.27681992187500000e+04, 1.99998760231073858e+00, 63967650563, 3.27681992187500000e+04, 1.99998760231073858e+00, 20404175958, 3.27681992187500000e+04, 1.99998760231073858e+00, 10396909938, 3.27681992187500000e+04, 1.99998760231073858e+00, 5470315099, 1.04387128906250000e+04, 1.14326281304751895e+07, 82956345065
26, 164044943949429, 3.27680976562500000e+04, 0.00000000000000000e+00, 6250526976584, 1.39499707031250000e+04, 9.63485228590260260e+06, 21130553943, 3.27680976562500000e+04, 0.00000000000000000e+00, 70237450112, 3.27680976562500000e+04, 0.00000000000000000e+00, 62305765658, 3.27681015625000000e+04, 1.99999403955328603e+00, 63908101057, 3.27680976562500000e+04, 0.00000000000000000e+00, 20412800748, 3.27680976562500000e+04, 0.00000000000000000e+00, 10373118963, 3.27680976562500000e+04, 0.00000000000000000e+00, 5385731393, 1.04385849609375000e+04, 1.14326764279691335e+07, 82893086908
27, 189221027838123, 3.27684882812500000e+04, 0.00000000000000000e+00, 6242487554531, 1.39506416015625000e+04, 9.63459393336276151e+06, 21135362675, 3.27684882812500000e+04, 0.00000000000000000e+00, 70274287325, 3.27684882812500000e+04, 0.00000000000000000e+00, 62292547373, 3.27684843750000000e+04, 1.99997019812169485e+00, 63934095435, 3.27684882812500000e+04, 0.00000000000000000e+00, 20360307206, 3.27684882812500000e+04, 0.00000000000000000e+00, 10347753007, 3.27684882812500000e+04, 0.00000000000000000e+00, 5492254066, 1.04386494140625000e+04, 1.14327071393880341e+07, 82906584609
28, 127895705221835, 3.27690781250000000e+04, 0.00000000000000000e+00, 6243643839745, 1.39518212890625000e+04, 9.63411852050689980e+06, 21133112144, 3.27690781250000000e+04, 0.00000000000000000e+00, 70231602028, 3.27690781250000000e+04, 0.00000000000000000e+00, 62303401505, 3.27690781250000000e+04, 0.00000000000000000e+00, 63917777567, 3.27690781250000000e+04, 0.00000000000000000e+00, 20442402662, 3.27690781250000000e+04, 0.00000000000000000e+00, 10361744408, 3.27690781250000000e+04, 0.00000000000000000e+00, 5458205626, 1.04383652343750000e+04, 1.14329488358165398e+07, 82907428509
29,  46173357579968, 3.27687031250000000e+04, 0.00000000000000000e+00, 6243949618419, 1.39509921875000000e+04, 9.63446126688908972e+06, 21137476599, 3.27687031250000000e+04, 0.00000000000000000e+00, 70256485599, 3.27687031250000000e+04, 0.00000000000000000e+00, 62346635881, 3.27687031250000000e+04, 0.00000000000000000e+00, 64026247599, 3.27687031250000000e+04, 0.00000000000000000e+00, 20374971261, 3.27687031250000000e+04, 0.00000000000000000e+00, 10415462360, 3.27687031250000000e+04, 0.00000000000000000e+00, 5481930580, 1.04392861328125000e+04, 1.14324161869619302e+07, 82888242323
30, 147595130650356, 3.27679648437500000e+04, 0.00000000000000000e+00, 6242795913095, 1.39506513671875000e+04, 9.63447483667010441e+06, 21142471722, 3.27679648437500000e+04, 0.00000000000000000e+00, 70274528954, 3.27679648437500000e+04, 0.00000000000000000e+00, 62273738670, 3.27679648437500000e+04, 0.00000000000000000e+00, 64038881354, 3.27679628906250000e+04, 1.00000107288475704e+00, 20417458441, 3.27679648437500000e+04, 0.00000000000000000e+00, 10351604286, 3.27679648437500000e+04, 0.00000000000000000e+00, 5468074411, 1.04382880859375000e+04, 1.14328067660709489e+07, 82953932330
31,  27472802710492, 3.27674628906250000e+04, 0.00000000000000000e+00, 6243061631529, 1.39497626953125000e+04, 9.63482042701348290e+06, 21163053403, 3.27674628906250000e+04, 0.00000000000000000e+00, 70207906542, 3.27674628906250000e+04, 0.00000000000000000e+00, 62291187932, 3.27674609375000000e+04, 1.00001639154599165e+00, 63903319397, 3.27674609375000000e+04, 1.00001639154599165e+00, 20391052251, 3.27674628906250000e+04, 0.00000000000000000e+00, 10367721320, 3.27674628906250000e+04, 0.00000000000000000e+00, 5486283669, 1.04378808593750000e+04, 1.14329334003818687e+07, 82982248102
