"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
15, 102881259758035, 1.89185214843750000e+04, 0.00000000000000000e+00, 6212480737892, 4.09600000000000000e+03, 1.31448244945244733e+07, 21127871514, 1.89185195312500000e+04, 1.73205924295212110e+00, 70244246968, 1.89185195312500000e+04, 1.73205924295212110e+00, 62300004515, 1.89185214843750000e+04, 0.00000000000000000e+00, 63925582914, 1.89185214843750000e+04, 0.00000000000000000e+00, 20397696395, 1.89185214843750000e+04, 0.00000000000000000e+00, 10366972579, 1.89185195312500000e+04, 1.73205924295212110e+00, 5469060711, 4.09599951171875000e+03, 1.31448249275392834e+07, 81984351531
16,  22363808349355, 1.89186875000000000e+04, 0.00000000000000000e+00, 6212911991734, 4.09600000000000000e+03, 1.31448563695552349e+07, 21149032102, 1.89186855468750000e+04, 1.73204404375303511e+00, 70220678796, 1.89186855468750000e+04, 1.73204404375303511e+00, 62308147913, 1.89186875000000000e+04, 0.00000000000000000e+00, 64035807089, 1.89186855468750000e+04, 1.73204404375303511e+00, 20434709214, 1.89186855468750000e+04, 1.73204404375303511e+00, 10398146005, 1.89186855468750000e+04, 1.73204404375303511e+00, 5454366304, 4.09599951171875000e+03, 1.31448568025662452e+07, 81993492484
17, 107432400246448, 1.89185390625000000e+04, 0.00000000000000000e+00, 6213300442707, 4.09600000000000000e+03, 1.31448278695542105e+07, 21119461009, 1.89185390625000000e+04, 0.00000000000000000e+00, 70210836804, 1.89185390625000000e+04, 0.00000000000000000e+00, 62282312693, 1.89185390625000000e+04, 0.00000000000000000e+00, 63920077532, 1.89185371093750000e+04, 1.73205763361253195e+00, 20384439861, 1.89185390625000000e+04, 0.00000000000000000e+00, 10372557726, 1.89185390625000000e+04, 0.00000000000000000e+00, 5470393570, 4.09599951171875000e+03, 1.31448283025686201e+07, 81976477857
18, 223413620295979, 1.89186464843750000e+04, 0.00000000000000000e+00, 6222830943336, 4.09600000000000000e+03, 1.31448484945996664e+07, 21183199045, 1.89186464843750000e+04, 0.00000000000000000e+00, 70373257154, 1.89186464843750000e+04, 0.00000000000000000e+00, 62421158899, 1.89186484375000000e+04, 1.73204779882446913e+00, 64075751313, 1.89186464843750000e+04, 0.00000000000000000e+00, 20451151319, 1.89186464843750000e+04, 0.00000000000000000e+00, 10399384035, 1.89186464843750000e+04, 0.00000000000000000e+00, 5424940086, 4.09599951171875000e+03, 1.31448489276116174e+07, 82113249800
19,  38718330254922, 1.89187050781250000e+04, 0.00000000000000000e+00, 6219345866407, 4.09600000000000000e+03, 1.31448597445257399e+07, 21136371235, 1.89187050781250000e+04, 0.00000000000000000e+00, 70250811507, 1.89187050781250000e+04, 0.00000000000000000e+00, 62365420579, 1.89187050781250000e+04, 0.00000000000000000e+00, 63915908157, 1.89187031250000000e+04, 1.73204243444169070e+00, 20412093543, 1.89187031250000000e+04, 1.73204243444169070e+00, 10333962961, 1.89187031250000000e+04, 1.73204243444169070e+00, 5449870125, 4.09599951171875000e+03, 1.31448601775363479e+07, 82079903734
20,  69349230660948, 1.89189785156250000e+04, 0.00000000000000000e+00, 6214925914458, 4.09600000000000000e+03, 1.31449122432593685e+07, 21127220480, 1.89189785156250000e+04, 0.00000000000000000e+00, 70244785753, 1.89189785156250000e+04, 0.00000000000000000e+00, 62021448438, 1.89189785156250000e+04, 0.00000000000000000e+00, 63911340121, 1.89189785156250000e+04, 0.00000000000000000e+00, 20354472844, 1.89189785156250000e+04, 0.00000000000000000e+00, 10395808022, 1.89189765625000000e+04, 1.73201740109473823e+00, 5500362242, 4.09599951171875000e+03, 1.31449126762637179e+07, 81988405188
21,  74576340801069, 1.89181445312500000e+04, 0.00000000000000000e+00, 6213481997574, 4.09600000000000000e+03, 1.31447521173773929e+07, 21132346374, 1.89181425781250000e+04, 1.73209375506525332e+00, 70232747916, 1.89181425781250000e+04, 1.73209375506525332e+00, 62320218706, 1.89181425781250000e+04, 1.73209375506525332e+00, 63910543851, 1.89181445312500000e+04, 0.00000000000000000e+00, 20400401566, 1.89181445312500000e+04, 0.00000000000000000e+00, 10358676148, 1.89181445312500000e+04, 0.00000000000000000e+00, 5469260552, 4.09599951171875000e+03, 1.31447525504008327e+07, 81995069299
22, 131770223446223, 1.89189726562500000e+04, 0.00000000000000000e+00, 6215358758063, 4.09600000000000000e+03, 1.31449111183024142e+07, 21124486391, 1.89189726562500000e+04, 0.00000000000000000e+00, 70239443177, 1.89189726562500000e+04, 0.00000000000000000e+00, 62305650954, 1.89189746093750000e+04, 1.73201793751601452e+00, 63906284158, 1.89189707031250000e+04, 1.73201793751601452e+00, 20354290803, 1.89189726562500000e+04, 0.00000000000000000e+00, 10448391001, 1.89189726562500000e+04, 0.00000000000000000e+00, 5449872570, 4.09599951171875000e+03, 1.31449115513068996e+07, 82034752138
23, 148678105992986, 1.89184394531250000e+04, 0.00000000000000000e+00, 6216749420478, 4.09600000000000000e+03, 1.31448087443027701e+07, 21124611471, 1.89184394531250000e+04, 0.00000000000000000e+00, 70218301343, 1.89184394531250000e+04, 0.00000000000000000e+00, 62297878412, 1.89184375000000000e+04, 1.73206675324307957e+00, 63930889406, 1.89184375000000000e+04, 1.73206675324307957e+00, 20389436879, 1.89184375000000000e+04, 1.73206675324307957e+00, 10380387549, 1.89184394531250000e+04, 0.00000000000000000e+00, 5503197183, 4.09599951171875000e+03, 1.31448091773194578e+07, 81995897863
24, 176742582567176, 1.89187148437500000e+04, 0.00000000000000000e+00, 6213397841887, 4.09600000000000000e+03, 1.31448616195066441e+07, 21130339538, 1.89187148437500000e+04, 0.00000000000000000e+00, 70243306505, 1.89187148437500000e+04, 0.00000000000000000e+00, 62311824418, 1.89187148437500000e+04, 0.00000000000000000e+00, 63908953206, 1.89187148437500000e+04, 0.00000000000000000e+00, 20384063172, 1.89187148437500000e+04, 0.00000000000000000e+00, 10360473351, 1.89187148437500000e+04, 0.00000000000000000e+00, 5498337924, 4.09599951171875000e+03, 1.31448620525170285e+07, 81995806422
25, 114328562737265, 1.89185605468750000e+04, 0.00000000000000000e+00, 6213955792098, 4.09600000000000000e+03, 1.31448319945820402e+07, 21160471126, 1.89185605468750000e+04, 0.00000000000000000e+00, 70259280437, 1.89185605468750000e+04, 0.00000000000000000e+00, 62266226502, 1.89185605468750000e+04, 0.00000000000000000e+00, 64094084026, 1.89185605468750000e+04, 0.00000000000000000e+00, 20392110407, 1.89185585937500000e+04, 1.73205566664598454e+00, 10363241157, 1.89185605468750000e+04, 0.00000000000000000e+00, 5465421440, 4.09599951171875000e+03, 1.31448324275959563e+07, 82094189244
26, 174652653472508, 1.89185195312500000e+04, 0.00000000000000000e+00, 6221406943476, 4.09600000000000000e+03, 1.31448241195207816e+07, 21171314673, 1.89185195312500000e+04, 0.00000000000000000e+00, 70316297242, 1.89185195312500000e+04, 0.00000000000000000e+00, 62409482056, 1.89185195312500000e+04, 0.00000000000000000e+00, 64022909355, 1.89185195312500000e+04, 0.00000000000000000e+00, 20413224929, 1.89185195312500000e+04, 0.00000000000000000e+00, 10398389116, 1.89185195312500000e+04, 0.00000000000000000e+00, 5454752787, 4.09599951171875000e+03, 1.31448245525356382e+07, 82106930538
27, 209031429304191, 1.89184687500000000e+04, 0.00000000000000000e+00, 6213277597827, 4.09600000000000000e+03, 1.31448143693976291e+07, 21127945856, 1.89184687500000000e+04, 0.00000000000000000e+00, 70230769645, 1.89184687500000000e+04, 0.00000000000000000e+00, 62302180644, 1.89184687500000000e+04, 0.00000000000000000e+00, 63918745463, 1.89184687500000000e+04, 0.00000000000000000e+00, 20392142450, 1.89184687500000000e+04, 0.00000000000000000e+00, 10398115955, 1.89184687500000000e+04, 0.00000000000000000e+00, 5444254218, 4.09599951171875000e+03, 1.31448148024136461e+07, 81995812906
28,  77925623070312, 1.89187656250000000e+04, 0.00000000000000000e+00, 6228354519831, 4.09600000000000000e+03, 1.31448713693761397e+07, 21126045865, 1.89187656250000000e+04, 0.00000000000000000e+00, 70217919269, 1.89187656250000000e+04, 0.00000000000000000e+00, 62251403749, 1.89187656250000000e+04, 0.00000000000000000e+00, 64048001098, 1.89187675781250000e+04, 1.73203689128106109e+00, 20382922305, 1.89187656250000000e+04, 0.00000000000000000e+00, 10377488981, 1.89187656250000000e+04, 0.00000000000000000e+00, 5383057574, 4.09599951171875000e+03, 1.31448718023853637e+07, 82001954909
29,  78828782895247, 1.89189980468750000e+04, 0.00000000000000000e+00, 6214392859123, 4.09600000000000000e+03, 1.31449159931108430e+07, 21131150441, 1.89189960937500000e+04, 1.73201561302621676e+00, 70205477750, 1.89189960937500000e+04, 1.73201561302621676e+00, 62267549298, 1.89189980468750000e+04, 0.00000000000000000e+00, 63936632506, 1.89189980468750000e+04, 0.00000000000000000e+00, 20382719606, 1.89189980468750000e+04, 0.00000000000000000e+00, 10399823592, 1.89189980468750000e+04, 0.00000000000000000e+00, 5440998013, 4.09599951171875000e+03, 1.31449164261147473e+07, 82003095435
30, 178392018673735, 1.89185976562500000e+04, 0.00000000000000000e+00, 6214532716947, 4.09600000000000000e+03, 1.31448391196080409e+07, 21128519271, 1.89185976562500000e+04, 0.00000000000000000e+00, 70344264037, 1.89185976562500000e+04, 0.00000000000000000e+00, 62108151201, 1.89185976562500000e+04, 0.00000000000000000e+00, 63914360451, 1.89185957031250000e+04, 1.73205226916883426e+00, 20418957074, 1.89185957031250000e+04, 1.73205226916883426e+00, 10347348842, 1.89185976562500000e+04, 0.00000000000000000e+00, 5482933056, 4.09599951171875000e+03, 1.31448395526211075e+07, 81996637964
31, 228502501109146, 1.89186699218750000e+04, 0.00000000000000000e+00, 6222897139072, 4.09600000000000000e+03, 1.31448529945784584e+07, 21133540093, 1.89186699218750000e+04, 0.00000000000000000e+00, 70227744885, 1.89186699218750000e+04, 0.00000000000000000e+00, 62304938587, 1.89186679687500000e+04, 1.73204565306737024e+00, 63914969408, 1.89186679687500000e+04, 1.73204565306737024e+00, 20416238382, 1.89186699218750000e+04, 0.00000000000000000e+00, 10366082693, 1.89186679687500000e+04, 1.73204565306737024e+00, 5431793804, 4.09599951171875000e+03, 1.31448534275898710e+07, 81977488252
