"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
21,  74576340801069, 1.89181441951179331e+04, 0.00000000000000000e+00, 6204321644592, 1.89181441951091037e+04, 4.20379161823511186e+03, 20515117251, 1.89181441951179331e+04, 0.00000000000000000e+00, 183071219616, 1.89181441951179368e+04, 1.73209378584058982e+00, 91368839514, 1.89181441951179368e+04, 1.73209378584058982e+00, 87398472788, 1.89181441951179331e+04, 0.00000000000000000e+00, 38693398930, 1.89181441951179331e+04, 0.00000000000000000e+00, 20431912271, 1.89181441951179331e+04, 0.00000000000000000e+00, 10743322690, 1.89181441951050074e+04, 6.15412922109161627e+03, 211315262615
22, 131770223446223, 1.89189733710835644e+04, 0.00000000000000000e+00, 6214356417173, 1.89189733710857290e+04, 1.03055063388375243e+03, 20484926386, 1.89189733710835644e+04, 0.00000000000000000e+00, 183258240634, 1.89189733710835681e+04, 1.73201787207353353e+00, 91308628299, 1.89189733710835644e+04, 0.00000000000000000e+00, 87564488578, 1.89189733710835681e+04, 1.73201787207353353e+00, 38745853081, 1.89189733710835644e+04, 0.00000000000000000e+00, 20490267899, 1.89189733710835644e+04, 0.00000000000000000e+00, 10811134679, 1.89189733710650471e+04, 8.81597096885428618e+03, 211463044429
23, 148678105992986, 1.89184392374259805e+04, 0.00000000000000000e+00, 6204040001751, 1.89184392374298659e+04, 1.84984731355468534e+03, 20471311014, 1.89184392374259769e+04, 1.73206677299127842e+00, 182888803768, 1.89184392374259805e+04, 0.00000000000000000e+00, 91310914793, 1.89184392374259805e+04, 0.00000000000000000e+00, 87361051364, 1.89184392374259769e+04, 1.73206677299127842e+00, 38660053877, 1.89184392374259805e+04, 0.00000000000000000e+00, 20377875042, 1.89184392374259769e+04, 1.73206677299127842e+00, 10752759135, 1.89184392373710689e+04, 2.61438158715303580e+04, 211169236928
24, 176742582567176, 1.89187156737315017e+04, 0.00000000000000000e+00, 6211043076773, 1.89187156737209189e+04, 5.03850861992466344e+03, 20454338784, 1.89187156737315017e+04, 0.00000000000000000e+00, 182878600691, 1.89187156737315054e+04, 1.73204146439486517e+00, 91282966169, 1.89187156737315017e+04, 0.00000000000000000e+00, 87373422541, 1.89187156737315054e+04, 1.73204146439486517e+00, 38661011189, 1.89187156737315017e+04, 0.00000000000000000e+00, 20422792006, 1.89187156737315017e+04, 0.00000000000000000e+00, 10735688799, 1.89187156737079640e+04, 1.12063082746347773e+04, 211129589952
25, 114328562737265, 1.89185609887167411e+04, 0.00000000000000000e+00, 6203109388479, 1.89185609887035498e+04, 6.28043370057922311e+03, 20462148251, 1.89185609887167411e+04, 0.00000000000000000e+00, 182902775906, 1.89185609887167411e+04, 0.00000000000000000e+00, 91463441111, 1.89185609887167411e+04, 0.00000000000000000e+00, 87364310135, 1.89185609887167411e+04, 0.00000000000000000e+00, 38672520845, 1.89185609887167411e+04, 0.00000000000000000e+00, 20294617129, 1.89185609887167411e+04, 0.00000000000000000e+00, 10778123547, 1.89185609886556704e+04, 2.90760177969176548e+04, 211234818635
26, 174652653472508, 1.89185200854551222e+04, 0.00000000000000000e+00, 6204503941273, 1.89185200854453178e+04, 4.66790000492131730e+03, 20456301760, 1.89185200854551222e+04, 0.00000000000000000e+00, 183008873547, 1.89185200854551222e+04, 0.00000000000000000e+00, 91398036103, 1.89185200854551258e+04, 1.73205937102831808e+00, 87417892142, 1.89185200854551222e+04, 0.00000000000000000e+00, 38735428813, 1.89185200854551222e+04, 0.00000000000000000e+00, 20417906025, 1.89185200854551222e+04, 0.00000000000000000e+00, 10766589584, 1.89185200854400391e+04, 7.18111815228340674e+03, 211245764879
27, 209031429304191, 1.89184692994277684e+04, 0.00000000000000000e+00, 6208526578828, 1.89184692994158322e+04, 5.68290205187223728e+03, 20533231520, 1.89184692994277721e+04, 1.73206402068644860e+00, 183190953035, 1.89184692994277684e+04, 0.00000000000000000e+00, 91383821415, 1.89184692994277721e+04, 1.73206402068644860e+00, 87381892825, 1.89184692994277721e+04, 1.73206402068644860e+00, 38663264727, 1.89184692994277684e+04, 0.00000000000000000e+00, 20342349219, 1.89184692994277721e+04, 1.73206402068644860e+00, 10763563222, 1.89184692994063007e+04, 1.02209097860707334e+04, 211239942776
28,  77925623070312, 1.89187670237889179e+04, 0.00000000000000000e+00, 6202976395960, 1.89187670237682869e+04, 9.82238048422163047e+03, 20446549254, 1.89187670237889179e+04, 0.00000000000000000e+00, 182872734486, 1.89187670237889179e+04, 0.00000000000000000e+00, 91426461107, 1.89187670237889179e+04, 0.00000000000000000e+00, 87346537997, 1.89187670237889179e+04, 0.00000000000000000e+00, 38652441877, 1.89187670237889179e+04, 0.00000000000000000e+00, 20423124454, 1.89187670237889179e+04, 0.00000000000000000e+00, 10774693772, 1.89187670237633065e+04, 1.21935388130700539e+04, 211224154001
29,  78828782895247, 1.89189975126124336e+04, 0.00000000000000000e+00, 6202292295169, 1.89189975126067075e+04, 2.72619265188951340e+03, 20473819531, 1.89189975126124336e+04, 0.00000000000000000e+00, 182870398608, 1.89189975126124336e+04, 0.00000000000000000e+00, 91305973254, 1.89189975126124373e+04, 1.73201566193742917e+00, 87379783100, 1.89189975126124373e+04, 1.73201566193742917e+00, 38686252346, 1.89189975126124336e+04, 0.00000000000000000e+00, 20443511114, 1.89189975126124336e+04, 0.00000000000000000e+00, 10762303711, 1.89189975125695200e+04, 2.04308567482139151e+04, 211141194448
30, 178392018673735, 1.89185974641816465e+04, 0.00000000000000000e+00, 6203346010436, 1.89185974641809189e+04, 3.46410457350649381e+02, 20480168661, 1.89185974641816501e+04, 1.73205228675324707e+00, 182918845700, 1.89185974641816465e+04, 0.00000000000000000e+00, 91343570915, 1.89185974641816465e+04, 0.00000000000000000e+00, 87380826932, 1.89185974641816465e+04, 0.00000000000000000e+00, 38681443754, 1.89185974641816501e+04, 1.73205228675324707e+00, 20475231032, 1.89185974641816465e+04, 0.00000000000000000e+00, 10784306635, 1.89185974641491412e+04, 1.54758871821402608e+04, 211152562578
31, 228502501109146, 1.89186699686009488e+04, 0.00000000000000000e+00, 6203048867177, 1.89186699685981002e+04, 1.35619174300218424e+03, 20464695055, 1.89186699686009488e+04, 0.00000000000000000e+00, 182875266567, 1.89186699686009451e+04, 1.73204564878950751e+00, 91271303358, 1.89186699686009488e+04, 0.00000000000000000e+00, 87378879272, 1.89186699686009488e+04, 0.00000000000000000e+00, 38678426382, 1.89186699686009488e+04, 0.00000000000000000e+00, 20449773354, 1.89186699686009488e+04, 0.00000000000000000e+00, 11248945764, 1.89186699685575841e+04, 2.06459841335709280e+04, 211218280298
