"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
11,  48209008984770, 3.27669793527016409e+04, 0.00000000000000000e+00, 6230102902205, 3.27669793526943758e+04, 1.99706220386178666e+03, 20480496078, 3.27669793527016409e+04, 0.00000000000000000e+00, 182924443645, 3.27669793527016445e+04, 1.00003114865387421e+00, 92594276215, 3.27669793527016409e+04, 0.00000000000000000e+00, 87372558495, 3.27669793527016409e+04, 0.00000000000000000e+00, 38671056872, 3.27669793527016409e+04, 0.00000000000000000e+00, 20443686489, 3.27669793527016445e+04, 1.00003114865387421e+00, 10796838183, 3.27669793526223257e+04, 2.18026791029517663e+04, 211164778867
12,    926644888384, 3.27675866089671508e+04, 0.00000000000000000e+00, 6230260398959, 3.27675866089451920e+04, 6.03607614928447583e+03, 20477554681, 3.27675866089671472e+04, 1.00001261585229884e+00, 183046944802, 3.27675866089671472e+04, 1.00001261585229884e+00, 92626878072, 3.27675866089671472e+04, 1.00001261585229884e+00, 87367847098, 3.27675866089671508e+04, 0.00000000000000000e+00, 38675467304, 3.27675866089671508e+04, 0.00000000000000000e+00, 20419777720, 3.27675866089671508e+04, 0.00000000000000000e+00, 10802563062, 3.27675866089316478e+04, 9.75912311810258507e+03, 211169575240
13, 269742808093568, 3.27683732833288232e+04, 0.00000000000000000e+00, 6239131973110, 3.27683732833158501e+04, 3.56595937764932432e+03, 20529420202, 3.27683732833288232e+04, 0.00000000000000000e+00, 183204765323, 3.27683732833288232e+04, 0.00000000000000000e+00, 92771790105, 3.27683732833288232e+04, 0.00000000000000000e+00, 87574340483, 3.27683732833288304e+04, 1.99997721685323859e+00, 38760325043, 3.27683732833288232e+04, 0.00000000000000000e+00, 20439034338, 3.27683732833288232e+04, 0.00000000000000000e+00, 10799728512, 3.27683732832614041e+04, 1.85317888913621100e+04, 211474014469
14, 133140834589919, 3.27681890521596870e+04, 0.00000000000000000e+00, 6230118086413, 3.27681890521423047e+04, 4.77797243389869527e+03, 20507493053, 3.27681890521596870e+04, 0.00000000000000000e+00, 182928182215, 3.27681890521596870e+04, 0.00000000000000000e+00, 92578865123, 3.27681890521596870e+04, 0.00000000000000000e+00, 87370087575, 3.27681890521596870e+04, 0.00000000000000000e+00, 38707742596, 3.27681890521596870e+04, 0.00000000000000000e+00, 20410974498, 3.27681890521596870e+04, 0.00000000000000000e+00, 10749940402, 3.27681890520853558e+04, 2.04318821200121674e+04, 211316517113
15,    948814433127, 3.27682191588645946e+04, 0.00000000000000000e+00, 6229801080765, 3.27682191588215428e+04, 1.18339208523969210e+04, 20474031129, 3.27682191588645946e+04, 0.00000000000000000e+00, 182903723987, 3.27682191588645946e+04, 0.00000000000000000e+00, 92543632888, 3.27682191588645946e+04, 0.00000000000000000e+00, 87371890141, 3.27682191588645946e+04, 0.00000000000000000e+00, 38663594318, 3.27682191588645946e+04, 0.00000000000000000e+00, 20414980114, 3.27682191588645946e+04, 0.00000000000000000e+00, 10777360885, 3.27682191588026690e+04, 1.70218861542589475e+04, 211200737640
16, 257418450071907, 3.27677988288359338e+04, 0.00000000000000000e+00, 6231627035132, 3.27677988287861408e+04, 1.36870840285225422e+04, 20493597974, 3.27677988288359338e+04, 0.00000000000000000e+00, 183088172219, 3.27677988288359338e+04, 0.00000000000000000e+00, 92680180022, 3.27677988288359265e+04, 2.00001227858881325e+00, 87449136291, 3.27677988288359338e+04, 0.00000000000000000e+00, 38672330786, 3.27677988288359338e+04, 0.00000000000000000e+00, 20414738666, 3.27677988288359338e+04, 0.00000000000000000e+00, 10780030855, 3.27677988287966073e+04, 1.08100663657725345e+04, 211303091240
17, 210415706860389, 3.27679585114884248e+04, 0.00000000000000000e+00, 6231044210962, 3.27679585114688634e+04, 5.37700680798367921e+03, 20492108543, 3.27679585114884212e+04, 1.00000126613049645e+00, 182956359988, 3.27679585114884212e+04, 1.00000126613049645e+00, 92616866587, 3.27679585114884248e+04, 0.00000000000000000e+00, 87375171544, 3.27679585114884212e+04, 1.00000126613049645e+00, 38678862209, 3.27679585114884212e+04, 1.00000126613049645e+00, 20462734525, 3.27679585114884248e+04, 0.00000000000000000e+00, 10801204373, 3.27679585114266993e+04, 1.69670214824361319e+04, 211171918716
18, 188935437690893, 3.27677481874608238e+04, 0.00000000000000000e+00, 6231236712495, 3.27677481874492514e+04, 3.18102444524666544e+03, 20467135565, 3.27677481874608238e+04, 0.00000000000000000e+00, 182961955016, 3.27677481874608238e+04, 0.00000000000000000e+00, 92575768057, 3.27677481874608202e+04, 1.00000768476789226e+00, 87406302541, 3.27677481874608238e+04, 0.00000000000000000e+00, 38703509825, 3.27677481874608202e+04, 1.00000768476789226e+00, 20340278072, 3.27677481874608275e+04, 1.00000768476789226e+00, 10801518028, 3.27677481874192672e+04, 1.14230877831036341e+04, 211153555312
19, 217646148643322, 3.27680691365018356e+04, 0.00000000000000000e+00, 6230991622671, 3.27680691364771919e+04, 6.77398570771254526e+03, 20505388390, 3.27680691365018356e+04, 0.00000000000000000e+00, 182966676597, 3.27680691365018356e+04, 0.00000000000000000e+00, 92595371847, 3.27680691365018356e+04, 0.00000000000000000e+00, 87385511557, 3.27680691365018356e+04, 0.00000000000000000e+00, 38668644878, 3.27680691365018356e+04, 0.00000000000000000e+00, 20435971230, 3.27680691365018283e+04, 1.99999578025171099e+00, 10793618413, 3.27680691364450613e+04, 1.56059670733041021e+04, 211175524428
20, 199941492037421, 3.27684390398392934e+04, 0.00000000000000000e+00, 6230958447981, 3.27684390398232572e+04, 4.40794094050042349e+03, 20467834389, 3.27684390398392861e+04, 1.99997320349384000e+00, 182860893314, 3.27684390398392861e+04, 1.99997320349384000e+00, 92658197775, 3.27684390398392934e+04, 0.00000000000000000e+00, 87383829591, 3.27684390398392861e+04, 1.99997320349384000e+00, 38668092783, 3.27684390398392934e+04, 0.00000000000000000e+00, 20442422698, 3.27684390398392934e+04, 0.00000000000000000e+00, 10769837339, 3.27684390398201067e+04, 5.27392933761325548e+03, 211190908938
