"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
14, 133140834589919, 3.27678925781250000e+04, 0.00000000000000000e+00, 6252574563780, 1.39499873046875000e+04, 9.63479908533273265e+06, 21149460351, 3.27678925781250000e+04, 0.00000000000000000e+00, 69180842542, 3.27678925781250000e+04, 0.00000000000000000e+00, 54334394216, 3.27678945312500000e+04, 1.00000327826620961e+00, 78804888075, 3.27678925781250000e+04, 0.00000000000000000e+00, 20173406135, 3.27678925781250000e+04, 0.00000000000000000e+00, 10613561006, 3.27678925781250000e+04, 0.00000000000000000e+00, 5687671045, 1.04392851562500000e+04, 1.14322844779490400e+07, 105818770057
15,    948814433127, 3.27677617187500000e+04, 0.00000000000000000e+00, 6252854123918, 1.39500966796875000e+04, 9.63471456139615178e+06, 21154744332, 3.27677617187500000e+04, 0.00000000000000000e+00, 69262827513, 3.27677617187500000e+04, 0.00000000000000000e+00, 54396381627, 3.27677617187500000e+04, 0.00000000000000000e+00, 78810051617, 3.27677617187500000e+04, 0.00000000000000000e+00, 20184578191, 3.27677597656250000e+04, 1.00000727181954163e+00, 10638218354, 3.27677617187500000e+04, 0.00000000000000000e+00, 5706109162, 1.04381191406250000e+04, 1.14328601370912027e+07, 105837630229
16, 257418450071907, 3.27678945312500000e+04, 0.00000000000000000e+00, 6259347230635, 1.39504697265625000e+04, 9.63455251026031747e+06, 21196922307, 3.27678945312500000e+04, 0.00000000000000000e+00, 69308510687, 3.27678945312500000e+04, 0.00000000000000000e+00, 54432416576, 3.27678945312500000e+04, 0.00000000000000000e+00, 78943574161, 3.27678945312500000e+04, 0.00000000000000000e+00, 20231067258, 3.27678964843750000e+04, 1.00000321866117758e+00, 10653772457, 3.27678945312500000e+04, 0.00000000000000000e+00, 5658781698, 1.04388818359375000e+04, 1.14324912971974649e+07, 105995548808
17, 210415706860389, 3.27672578125000000e+04, 0.00000000000000000e+00, 6251232970304, 1.39501171875000000e+04, 9.63459422129512392e+06, 21164282442, 3.27672578125000000e+04, 0.00000000000000000e+00, 69188182594, 3.27672578125000000e+04, 0.00000000000000000e+00, 54340196163, 3.27672578125000000e+04, 0.00000000000000000e+00, 78809361773, 3.27672558593750000e+04, 1.00002265027803805e+00, 20184625060, 3.27672558593750000e+04, 1.00002265027803805e+00, 10629120932, 3.27672578125000000e+04, 0.00000000000000000e+00, 5703416640, 1.04379560546875000e+04, 1.14328614516253248e+07, 105834192425
18, 188935437690893, 3.27675273437500000e+04, 0.00000000000000000e+00, 6252722933253, 1.39499140625000000e+04, 9.63475697485660948e+06, 21150840230, 3.27675292968750000e+04, 1.00001442453209988e+00, 69171336946, 3.27675292968750000e+04, 1.00001442453209988e+00, 54330452297, 3.27675273437500000e+04, 0.00000000000000000e+00, 78798187150, 3.27675253906250000e+04, 1.00001442453209988e+00, 20180406932, 3.27675253906250000e+04, 1.00001442453209988e+00, 10616926573, 3.27675292968750000e+04, 1.00001442453209988e+00, 5689800566, 1.04384550781250000e+04, 1.14326499082468618e+07, 105807481301
19, 217646148643322, 3.27684921875000000e+04, 0.00000000000000000e+00, 6251658568427, 1.39495556640625000e+04, 9.63515077646567486e+06, 21161691115, 3.27684921875000000e+04, 0.00000000000000000e+00, 69190126496, 3.27684921875000000e+04, 0.00000000000000000e+00, 54343834952, 3.27684921875000000e+04, 0.00000000000000000e+00, 78821749959, 3.27684921875000000e+04, 0.00000000000000000e+00, 20183304848, 3.27684921875000000e+04, 0.00000000000000000e+00, 10628362109, 3.27684921875000000e+04, 0.00000000000000000e+00, 5701204859, 1.04390458984375000e+04, 1.14325047795426585e+07, 105852768410
20, 199941492037421, 3.27687382812500000e+04, 0.00000000000000000e+00, 6251925498781, 1.39513232421875000e+04, 9.63429943387973309e+06, 21155656420, 3.27687382812500000e+04, 0.00000000000000000e+00, 69184948911, 3.27687382812500000e+04, 0.00000000000000000e+00, 54334457502, 3.27687382812500000e+04, 0.00000000000000000e+00, 78811772404, 3.27687382812500000e+04, 0.00000000000000000e+00, 20180642927, 3.27687382812500000e+04, 0.00000000000000000e+00, 10621058401, 3.27687382812500000e+04, 0.00000000000000000e+00, 5692561686, 1.04398740234375000e+04, 1.14321209279623758e+07, 105816767279
21, 225480702134323, 3.27686601562500000e+04, 0.00000000000000000e+00, 6252389808127, 1.39513398437500000e+04, 9.63427390435387753e+06, 21195787515, 3.27686601562500000e+04, 0.00000000000000000e+00, 69197589220, 3.27686601562500000e+04, 0.00000000000000000e+00, 54343390705, 3.27686601562500000e+04, 0.00000000000000000e+00, 78809305533, 3.27686601562500000e+04, 0.00000000000000000e+00, 20180226235, 3.27686601562500000e+04, 0.00000000000000000e+00, 10622956638, 3.27686601562500000e+04, 0.00000000000000000e+00, 5693685133, 1.04386269531250000e+04, 1.14327466716561895e+07, 105822975094
22,  70194609683243, 3.27668574218750000e+04, 0.00000000000000000e+00, 6252788607282, 1.39498144531250000e+04, 9.63466194830273092e+06, 21171098463, 3.27668574218750000e+04, 0.00000000000000000e+00, 69208229137, 3.27668574218750000e+04, 0.00000000000000000e+00, 54330097227, 3.27668574218750000e+04, 0.00000000000000000e+00, 78796997632, 3.27668574218750000e+04, 0.00000000000000000e+00, 20180542766, 3.27668554687500000e+04, 1.00003486993306345e+00, 10623173549, 3.27668554687500000e+04, 1.00003486993306345e+00, 5698349151, 1.04376289062500000e+04, 1.14329636527762935e+07, 105815383762
23, 260015387711235, 3.27683007812500000e+04, 0.00000000000000000e+00, 6250516706883, 1.39503535156250000e+04, 9.63470056197270565e+06, 21147994614, 3.27683007812500000e+04, 0.00000000000000000e+00, 69173649711, 3.27683007812500000e+04, 0.00000000000000000e+00, 54325367848, 3.27683007812500000e+04, 0.00000000000000000e+00, 78807164124, 3.27683046875000000e+04, 1.99998164193791994e+00, 20186866348, 3.27683007812500000e+04, 0.00000000000000000e+00, 10622590762, 3.27683007812500000e+04, 0.00000000000000000e+00, 5684924108, 1.04381621093750000e+04, 1.14329260558535699e+07, 105940291418
24, 232646152833469, 3.27675996093750000e+04, 0.00000000000000000e+00, 6252909368608, 1.39505429687500000e+04, 9.63445072289265320e+06, 21160378321, 3.27675996093750000e+04, 0.00000000000000000e+00, 69182978207, 3.27675996093750000e+04, 0.00000000000000000e+00, 54328239343, 3.27676015625000000e+04, 1.00001221910148352e+00, 78790448548, 3.27675996093750000e+04, 0.00000000000000000e+00, 20173873986, 3.27675996093750000e+04, 0.00000000000000000e+00, 10624695907, 3.27675976562500000e+04, 1.00001221910148352e+00, 5684824357, 1.04388505859375000e+04, 1.14324591926721632e+07, 105809410970
25, 217361901530733, 3.27682031250000000e+04, 0.00000000000000000e+00, 6251181844353, 1.39497363281250000e+04, 9.63499527379104681e+06, 21165597481, 3.27682031250000000e+04, 0.00000000000000000e+00, 69212233760, 3.27682031250000000e+04, 0.00000000000000000e+00, 54452637051, 3.27681992187500000e+04, 1.99998760231073858e+00, 78819192039, 3.27681992187500000e+04, 1.99998760231073858e+00, 20173236372, 3.27681992187500000e+04, 1.99998760231073858e+00, 10625021098, 3.27681992187500000e+04, 1.99998760231073858e+00, 5692067164, 1.04387128906250000e+04, 1.14326281304751895e+07, 105813564599
26, 164044943949429, 3.27680976562500000e+04, 0.00000000000000000e+00, 6253280895242, 1.39499707031250000e+04, 9.63485228590260260e+06, 21152868558, 3.27680976562500000e+04, 0.00000000000000000e+00, 69217992317, 3.27680976562500000e+04, 0.00000000000000000e+00, 54382336902, 3.27681015625000000e+04, 1.99999403955328603e+00, 78843303375, 3.27680976562500000e+04, 0.00000000000000000e+00, 20204210929, 3.27680976562500000e+04, 0.00000000000000000e+00, 10647210854, 3.27680976562500000e+04, 0.00000000000000000e+00, 5699873242, 1.04385849609375000e+04, 1.14326764279691335e+07, 105816023190
27, 189221027838123, 3.27684882812500000e+04, 0.00000000000000000e+00, 6256205648233, 1.39506416015625000e+04, 9.63459393336276151e+06, 21216651808, 3.27684882812500000e+04, 0.00000000000000000e+00, 69260143881, 3.27684882812500000e+04, 0.00000000000000000e+00, 54371657053, 3.27684843750000000e+04, 1.99997019812169485e+00, 78862526476, 3.27684882812500000e+04, 0.00000000000000000e+00, 20180843812, 3.27684882812500000e+04, 0.00000000000000000e+00, 10625734677, 3.27684882812500000e+04, 0.00000000000000000e+00, 5680643355, 1.04386494140625000e+04, 1.14327071393880341e+07, 105833660435
28, 127895705221835, 3.27690781250000000e+04, 0.00000000000000000e+00, 6256742390268, 1.39518212890625000e+04, 9.63411852050689980e+06, 21155626731, 3.27690781250000000e+04, 0.00000000000000000e+00, 69187206888, 3.27690781250000000e+04, 0.00000000000000000e+00, 54344230546, 3.27690781250000000e+04, 0.00000000000000000e+00, 78813215668, 3.27690781250000000e+04, 0.00000000000000000e+00, 20181612959, 3.27690781250000000e+04, 0.00000000000000000e+00, 10629016361, 3.27690781250000000e+04, 0.00000000000000000e+00, 5679055296, 1.04383652343750000e+04, 1.14329488358165398e+07, 105820654672
29,  46173357579968, 3.27687031250000000e+04, 0.00000000000000000e+00, 6252109973705, 1.39509921875000000e+04, 9.63446126688908972e+06, 21168080599, 3.27687031250000000e+04, 0.00000000000000000e+00, 69199257004, 3.27687031250000000e+04, 0.00000000000000000e+00, 54331286976, 3.27687031250000000e+04, 0.00000000000000000e+00, 78822132784, 3.27687031250000000e+04, 0.00000000000000000e+00, 20189955587, 3.27687031250000000e+04, 0.00000000000000000e+00, 10623258315, 3.27687031250000000e+04, 0.00000000000000000e+00, 5693890437, 1.04392861328125000e+04, 1.14324161869619302e+07, 110096791162
30, 147595130650356, 3.27679648437500000e+04, 0.00000000000000000e+00, 6252162873055, 1.39506513671875000e+04, 9.63447483667010441e+06, 21151466177, 3.27679648437500000e+04, 0.00000000000000000e+00, 69175478527, 3.27679648437500000e+04, 0.00000000000000000e+00, 54329911337, 3.27679648437500000e+04, 0.00000000000000000e+00, 78820555249, 3.27679628906250000e+04, 1.00000107288475704e+00, 20186015834, 3.27679648437500000e+04, 0.00000000000000000e+00, 10623898875, 3.27679648437500000e+04, 0.00000000000000000e+00, 5700036490, 1.04382880859375000e+04, 1.14328067660709489e+07, 105941241073
31,  27472802710492, 3.27674628906250000e+04, 0.00000000000000000e+00, 6251149776400, 1.39497626953125000e+04, 9.63482042701348290e+06, 21149772032, 3.27674628906250000e+04, 0.00000000000000000e+00, 69288138111, 3.27674628906250000e+04, 0.00000000000000000e+00, 54360230248, 3.27674609375000000e+04, 1.00001639154599165e+00, 78971841832, 3.27674609375000000e+04, 1.00001639154599165e+00, 20231684985, 3.27674628906250000e+04, 0.00000000000000000e+00, 10653874202, 3.27674628906250000e+04, 0.00000000000000000e+00, 5711834412, 1.04378808593750000e+04, 1.14329334003818687e+07, 105885259601
