"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
11, 189489026904977, 1.89186086729071758e+04, 0.00000000000000000e+00, 10746860012203, 1.89186086728986011e+04, 4.08244482114612174e+03, 20427349397, 1.89186086729071721e+04, 1.73205126056263103e+00, 233936265489, 1.89186086729071721e+04, 1.73205126056263103e+00, 151556953592, , , , 1.89186086729071758e+04, 0.00000000000000000e+00, 38071048272, 1.89186086729071758e+04, 0.00000000000000000e+00, 20448478712, 1.89186086729071758e+04, 0.00000000000000000e+00, 11557819058, 1.89186086728817427e+04, 1.21087703625933536e+04, 234748506636
12, 261677460603461, 1.89188475846966139e+04, 0.00000000000000000e+00, 10742373080859, 1.89188475846845213e+04, 5.75726568504657007e+03, 20424275995, 1.89188475846966139e+04, 0.00000000000000000e+00, 235186402677, 1.89188475846966139e+04, 0.00000000000000000e+00, 151640123211, , , , 1.89188475846966176e+04, 1.73202938779981053e+00, 38130286911, 1.89188475846966103e+04, 1.73202938779981053e+00, 20491812458, 1.89188475846966139e+04, 0.00000000000000000e+00, 11633339692, 1.89188475846446127e+04, 2.47576280692104920e+04, 234826164407
13, 196194720220788, 1.89186219208437578e+04, 0.00000000000000000e+00, 10743340367145, 1.89186219208453076e+04, 7.37853320310839536e+02, 20422060265, 1.89186219208437578e+04, 0.00000000000000000e+00, 234109525328, 1.89186219208437578e+04, 0.00000000000000000e+00, 151539379301, , , , 1.89186219208437578e+04, 0.00000000000000000e+00, 38094939089, 1.89186219208437578e+04, 0.00000000000000000e+00, 20483156245, 1.89186219208437578e+04, 0.00000000000000000e+00, 11604960553, 1.89186219208099283e+04, 1.61063333933579743e+04, 234720023547
14,  11625128473918, 1.89193593915361416e+04, 0.00000000000000000e+00, 10744318108249, 1.89193593915233359e+04, 6.09657851584555101e+03, 20421501043, 1.89193593915361416e+04, 0.00000000000000000e+00, 233875445436, 1.89193593915361416e+04, 0.00000000000000000e+00, 151492805118, , , , 1.89193593915361416e+04, 0.00000000000000000e+00, 38083069270, 1.89193593915361416e+04, 0.00000000000000000e+00, 20492137971, 1.89193593915361416e+04, 0.00000000000000000e+00, 11587926781, 1.89193593915183410e+04, 8.47459053353189847e+03, 234710687152
15, 102881259758035, 1.89185219429497556e+04, 0.00000000000000000e+00, 10741605804145, 1.89185219429390054e+04, 5.11823493886026336e+03, 20430385022, 1.89185219429497520e+04, 1.73205920096794030e+00, 233885337384, 1.89185219429497556e+04, 0.00000000000000000e+00, 151498712719, , , , 1.89185219429497520e+04, 1.73205920096794030e+00, 38069955698, 1.89185219429497556e+04, 0.00000000000000000e+00, 20463414456, 1.89185219429497556e+04, 0.00000000000000000e+00, 11576815496, 1.89185219429246063e+04, 1.19737252562913709e+04, 234669369556
16,  22363808349355, 1.89186871533975245e+04, 0.00000000000000000e+00, 10745529665748, 1.89186871533859703e+04, 5.50097198374097115e+03, 20467348607, 1.89186871533975245e+04, 0.00000000000000000e+00, 234265064367, 1.89186871533975245e+04, 0.00000000000000000e+00, 151715142886, , , , 1.89186871533975245e+04, 0.00000000000000000e+00, 38155390831, 1.89186871533975245e+04, 0.00000000000000000e+00, 20507763969, 1.89186871533975245e+04, 0.00000000000000000e+00, 11572496264, 1.89186871533819321e+04, 7.42354090752953380e+03, 235014854443
17, 107432400246448, 1.89185392954785930e+04, 0.00000000000000000e+00, 10752252031607, 1.89185392954648523e+04, 6.54198160159114195e+03, 20452118323, 1.89185392954785966e+04, 1.73205761228253685e+00, 233986037993, 1.89185392954785930e+04, 0.00000000000000000e+00, 151529148449, , , , 1.89185392954785930e+04, 0.00000000000000000e+00, 38115863661, 1.89185392954785966e+04, 1.73205761228253685e+00, 20451300102, 1.89185392954785930e+04, 0.00000000000000000e+00, 11490304797, 1.89185392954329727e+04, 2.17200024580230129e+04, 234759871618
18, 223413620295979, 1.89186475494755396e+04, 0.00000000000000000e+00, 10738201759386, 1.89186475494628430e+04, 6.04484647757869334e+03, 20415937085, 1.89186475494755396e+04, 0.00000000000000000e+00, 233938919982, 1.89186475494755396e+04, 0.00000000000000000e+00, 151524732927, , , , 1.89186475494755432e+04, 1.73204770131194663e+00, 38085012471, 1.89186475494755396e+04, 0.00000000000000000e+00, 20500444285, 1.89186475494755396e+04, 0.00000000000000000e+00, 11550345318, 1.89186475494453698e+04, 1.43638715869799726e+04, 234698166800
19,  38718330254922, 1.89187047502923961e+04, 0.00000000000000000e+00, 10741597225332, 1.89187047502730966e+04, 9.18848527393575023e+03, 20416622860, 1.89187047502923961e+04, 0.00000000000000000e+00, 233844921651, 1.89187047502923997e+04, 1.73204246445537224e+00, 151488370089, , , , 1.89187047502923961e+04, 0.00000000000000000e+00, 38060178965, 1.89187047502923961e+04, 0.00000000000000000e+00, 20457538598, 1.89187047502923961e+04, 0.00000000000000000e+00, 11564896834, 1.89187047502580717e+04, 1.63418206521364373e+04, 234758891643
20,  69349230660948, 1.89189794296493128e+04, 0.00000000000000000e+00, 10740772603144, 1.89189794296428190e+04, 3.09165091158853284e+03, 20432395177, 1.89189794296493128e+04, 0.00000000000000000e+00, 233913577781, 1.89189794296493128e+04, 0.00000000000000000e+00, 151514005768, , , , 1.89189794296493128e+04, 0.00000000000000000e+00, 38063723796, 1.89189794296493164e+04, 1.73201731741654497e+00, 20462382352, 1.89189794296493128e+04, 0.00000000000000000e+00, 11599037787, 1.89189794296054570e+04, 2.08794687614564500e+04, 234743245569
